date,state,fips,cases,deaths
2022-09-05,Georgia,13,2788282,38218
2022-09-05,Guam,66,59004,391
2022-09-05,Hawaii,15,331095,1641
2022-09-05,Idaho,16,490114,5121
2022-09-05,Illinois,17,3702948,39370
2022-09-05,Indiana,18,1899553,24454
2022-09-05,Iowa,19,843034,9940
2022-09-05,Kansas,20,864985,9020
2022-09-05,Kentucky,21,1552729,16679
2022-09-05,Louisiana,22,1435368,17885
2022-09-05,Maine,23,283611,2513
2022-09-05,Maryland,24,1225805,15199
2022-09-05,Massachusetts,25,2013992,21463
2022-09-05,Michigan,26,2770359,38038
2022-09-05,Minnesota,27,1639213,13471
2022-09-05,Mississippi,28,913049,12794
2022-09-05,Missouri,29,1636511,21508
2022-09-05,Montana,30,305814,3502
2022-09-05,Nebraska,31,530925,4455
2022-09-05,Nevada,32,842187,11408
2022-09-05,New Hampshire,33,344823,2662
2022-09-05,New Jersey,34,2685719,34584
2022-09-05,New Mexico,35,612146,8471
2022-09-05,New York,36,5991162,70458
2022-09-05,North Carolina,37,3120821,26345
2022-09-05,North Dakota,38,265310,2395
2022-09-05,Northern Mariana Islands,69,13120,40
2022-09-05,Ohio,39,3074826,39490
2022-09-05,Oklahoma,40,1174015,14744
2022-09-05,Oregon,41,879640,8427
2022-09-05,Pennsylvania,42,3186823,46716
2022-09-05,Puerto Rico,72,966744,4996
2022-09-05,Rhode Island,44,418635,3645
2022-09-05,South Carolina,45,1674281,18263
2022-09-05,South Dakota,46,257547,2993
2022-09-05,Tennessee,47,2245641,27209
2022-09-05,Texas,48,7758225,90450
2022-09-05,Utah,49,1030031,4981
2022-09-05,Vermont,50,140308,707
2022-09-05,Virgin Islands,78,22771,122
2022-09-05,Virginia,51,2050814,21479
2022-09-05,Washington,53,1787487,14109
2022-09-05,West Virginia,54,584771,7294
2022-09-05,Wisconsin,55,1835422,15091
2022-09-05,Wyoming,56,174828,1881
2022-09-06,Alabama,01,1500578,20203
2022-09-06,Alaska,02,292817,1297
2022-09-06,American Samoa,60,8168,34
2022-09-06,Arizona,04,2254374,31114
2022-09-06,Arkansas,05,937356,11936
2022-09-06,California,06,11124581,95147
2022-09-06,Colorado,08,1643550,13385
2022-09-06,Connecticut,09,878267,11269
2022-09-06,Delaware,10,303788,3070
2022-09-06,District of Columbia,11,166474,1382
2022-09-06,Florida,12,7051414,80209
2022-09-06,Georgia,13,2788282,38218
2022-09-06,Guam,66,59004,391
2022-09-06,Hawaii,15,331095,1641
2022-09-06,Idaho,16,490146,5122
2022-09-06,Illinois,17,3712832,39381
2022-09-06,Indiana,18,1899553,24483
2022-09-06,Iowa,19,845803,9940
2022-09-06,Kansas,20,864985,9020
2022-09-06,Kentucky,21,1563504,16757
2022-09-06,Louisiana,22,1438630,17895
2022-09-06,Maine,23,283611,2513
2022-09-06,Maryland,24,1226966,15206
2022-09-06,Massachusetts,25,2013992,21463
2022-09-06,Michigan,26,2778020,38075
2022-09-06,Minnesota,27,1639213,13471
2022-09-06,Mississippi,28,918874,12821
2022-09-06,Missouri,29,1637807,21511
2022-09-06,Montana,30,305862,3502
2022-09-06,Nebraska,31,531952,4455
2022-09-06,Nevada,32,842536,11411
2022-09-06,New Hampshire,33,345443,2666
2022-09-06,New Jersey,34,2688145,34587
2022-09-06,New Mexico,35,613025,8473
2022-09-06,New York,36,5999853,70499
2022-09-06,North Carolina,37,3120821,26345
2022-09-06,North Dakota,38,265310,2401
2022-09-06,Northern Mariana Islands,69,13120,40
2022-09-06,Ohio,39,3074826,39490
2022-09-06,Oklahoma,40,1179949,14744
2022-09-06,Oregon,41,881022,8441
2022-09-06,Pennsylvania,42,3186823,46716
2022-09-06,Puerto Rico,72,966744,5004
2022-09-06,Rhode Island,44,418635,3645
2022-09-06,South Carolina,45,1674281,18263
2022-09-06,South Dakota,46,257547,2993
2022-09-06,Tennessee,47,2252682,27243
2022-09-06,Texas,48,7781839,90506
2022-09-06,Utah,49,1030031,4981
2022-09-06,Vermont,50,140308,707
2022-09-06,Virgin Islands,78,22844,122
2022-09-06,Virginia,51,2052404,21499
2022-09-06,Washington,53,1788553,14114
2022-09-06,West Virginia,54,587334,7301
2022-09-06,Wisconsin,55,1838776,15097
2022-09-06,Wyoming,56,175290,1884
2022-09-07,Alabama,01,1502384,20232
2022-09-07,Alaska,02,293914,1297
2022-09-07,American Samoa,60,8217,34
2022-09-07,Arizona,04,2258040,31162
2022-09-07,Arkansas,05,938398,11944
2022-09-07,California,06,11145708,95183
2022-09-07,Colorado,08,1644404,13394
2022-09-07,Connecticut,09,879184,11294
2022-09-07,Delaware,10,303933,3072
2022-09-07,District of Columbia,11,166724,1382
2022-09-07,Florida,12,7051414,80209
2022-09-07,Georgia,13,2800323,38318
2022-09-07,Guam,66,59127,395
2022-09-07,Hawaii,15,332278,1652
2022-09-07,Idaho,16,491047,5128
2022-09-07,Illinois,17,3715467,39407
2022-09-07,Indiana,18,1905229,24483
2022-09-07,Iowa,19,846823,9968
2022-09-07,Kansas,20,869203,9043
2022-09-07,Kentucky,21,1563678,16757
2022-09-07,Louisiana,22,1440257,17899
2022-09-07,Maine,23,284056,2524
2022-09-07,Maryland,24,1229864,15227
2022-09-07,Massachusetts,25,2013992,21463
2022-09-07,Michigan,26,2786213,38121
2022-09-07,Minnesota,27,1639213,13471
2022-09-07,Mississippi,28,918874,12821
2022-09-07,Missouri,29,1638391,21513
2022-09-07,Montana,30,305862,3502
2022-09-07,Nebraska,31,532298,4461
2022-09-07,Nevada,32,842813,11417
2022-09-07,New Hampshire,33,345443,2666
2022-09-07,New Jersey,34,2689371,34601
2022-09-07,New Mexico,35,613277,8477
2022-09-07,New York,36,6003329,70551
2022-09-07,North Carolina,37,3141302,26375
2022-09-07,North Dakota,38,265310,2401
2022-09-07,Northern Mariana Islands,69,13147,40
2022-09-07,Ohio,39,3074826,39490
2022-09-07,Oklahoma,40,1179949,14744
2022-09-07,Oregon,41,881996,8453
2022-09-07,Pennsylvania,42,3202811,46831
2022-09-07,Puerto Rico,72,967925,5007
2022-09-07,Rhode Island,44,418635,3645
2022-09-07,South Carolina,45,1687640,18299
2022-09-07,South Dakota,46,258510,3002
2022-09-07,Tennessee,47,2252922,27244
2022-09-07,Texas,48,7787183,90527
2022-09-07,Utah,49,1030031,4981
2022-09-07,Vermont,50,140740,715
2022-09-07,Virgin Islands,78,22859,122
2022-09-07,Virginia,51,2054230,21529
2022-09-07,Washington,53,1791053,14149
2022-09-07,West Virginia,54,588317,7301
2022-09-07,Wisconsin,55,1840066,15105
2022-09-07,Wyoming,56,175290,1884
2022-09-08,Alabama,01,1504180,20239
2022-09-08,Alaska,02,293914,1297
2022-09-08,American Samoa,60,8217,34
2022-09-08,Arizona,04,2258040,31162
2022-09-08,Arkansas,05,939541,11951
2022-09-08,California,06,11147393,95295
2022-09-08,Colorado,08,1645287,13396
2022-09-08,Connecticut,09,879950,11294
2022-09-08,Delaware,10,304172,3073
2022-09-08,District of Columbia,11,166784,1382
2022-09-08,Florida,12,7061296,80305
2022-09-08,Georgia,13,2800323,38318
2022-09-08,Guam,66,59148,395
2022-09-08,Hawaii,15,332278,1652
2022-09-08,Idaho,16,491065,5128
2022-09-08,Illinois,17,3719546,39426
2022-09-08,Indiana,18,1905229,24506
2022-09-08,Iowa,19,847235,9968
2022-09-08,Kansas,20,869203,9043
2022-09-08,Kentucky,21,1563963,16757
2022-09-08,Louisiana,22,1441618,17919
2022-09-08,Maine,23,284349,2534
2022-09-08,Maryland,24,1230754,15234
2022-09-08,Massachusetts,25,2021331,21536
2022-09-08,Michigan,26,2786213,38121
2022-09-08,Minnesota,27,1645653,13509
2022-09-08,Mississippi,28,918874,12821
2022-09-08,Missouri,29,1639024,21514
2022-09-08,Montana,30,305862,3502
2022-09-08,Nebraska,31,532733,4472
2022-09-08,Nevada,32,843526,11417
2022-09-08,New Hampshire,33,345443,2666
2022-09-08,New Jersey,34,2691552,34608
2022-09-08,New Mexico,35,613588,8481
2022-09-08,New York,36,6007018,70581
2022-09-08,North Carolina,37,3141302,26375
2022-09-08,North Dakota,38,265310,2401
2022-09-08,Northern Mariana Islands,69,13147,40
2022-09-08,Ohio,39,3096557,39576
2022-09-08,Oklahoma,40,1182071,14765
2022-09-08,Oregon,41,882661,8457
2022-09-08,Pennsylvania,42,3202811,46831
2022-09-08,Puerto Rico,72,969710,5016
2022-09-08,Rhode Island,44,420175,3652
2022-09-08,South Carolina,45,1687640,18299
2022-09-08,South Dakota,46,258510,3002
2022-09-08,Tennessee,47,2255022,27247
2022-09-08,Texas,48,7794086,90554
2022-09-08,Utah,49,1032402,4989
2022-09-08,Vermont,50,140740,715
2022-09-08,Virgin Islands,78,22859,122
2022-09-08,Virginia,51,2054848,21558
2022-09-08,Washington,53,1791409,14149
2022-09-08,West Virginia,54,589342,7301
2022-09-08,Wisconsin,55,1841721,15117
2022-09-08,Wyoming,56,175290,1884
2022-09-09,Alabama,01,1505814,20268
2022-09-09,Alaska,02,293914,1297
2022-09-09,American Samoa,60,8217,34
2022-09-09,Arizona,04,2258040,31162
2022-09-09,Arkansas,05,940689,11953
2022-09-09,California,06,11163758,95407
2022-09-09,Colorado,08,1646331,13406
2022-09-09,Connecticut,09,880603,11299
2022-09-09,Delaware,10,304393,3080
2022-09-09,District of Columbia,11,166893,1382
2022-09-09,Florida,12,7066234,80386
2022-09-09,Georgia,13,2800323,38318
2022-09-09,Guam,66,59190,395
2022-09-09,Hawaii,15,332278,1652
2022-09-09,Idaho,16,491674,5134
2022-09-09,Illinois,17,3722867,39445
2022-09-09,Indiana,18,1908325,24506
2022-09-09,Iowa,19,847235,9968
2022-09-09,Kansas,20,869362,9051
2022-09-09,Kentucky,21,1566416,16757
2022-09-09,Louisiana,22,1442885,17923
2022-09-09,Maine,23,284624,2538
2022-09-09,Maryland,24,1232093,15247
2022-09-09,Massachusetts,25,2021331,21536
2022-09-09,Michigan,26,2786213,38121
2022-09-09,Minnesota,27,1645653,13509
2022-09-09,Mississippi,28,918874,12821
2022-09-09,Missouri,29,1645684,21548
2022-09-09,Montana,30,306875,3509
2022-09-09,Nebraska,31,533046,4488
2022-09-09,Nevada,32,843712,11422
2022-09-09,New Hampshire,33,345777,2670
2022-09-09,New Jersey,34,2694047,34622
2022-09-09,New Mexico,35,613896,8485
2022-09-09,New York,36,6009470,70588
2022-09-09,North Carolina,37,3141302,26375
2022-09-09,North Dakota,38,266273,2401
2022-09-09,Northern Mariana Islands,69,13147,40
2022-09-09,Ohio,39,3096557,39576
2022-09-09,Oklahoma,40,1182071,14765
2022-09-09,Oregon,41,883368,8471
2022-09-09,Pennsylvania,42,3202811,46831
2022-09-09,Puerto Rico,72,971835,5028
2022-09-09,Rhode Island,44,420175,3652
2022-09-09,South Carolina,45,1687640,18299
2022-09-09,South Dakota,46,258510,3002
2022-09-09,Tennessee,47,2257299,27252
2022-09-09,Texas,48,7800411,90588
2022-09-09,Utah,49,1032402,4989
2022-09-09,Vermont,50,140740,715
2022-09-09,Virgin Islands,78,22859,122
2022-09-09,Virginia,51,2058582,21587
2022-09-09,Washington,53,1794094,14173
2022-09-09,West Virginia,54,590441,7322
2022-09-09,Wisconsin,55,1843257,15120
2022-09-09,Wyoming,56,175290,1884
2022-09-10,Alabama,01,1505814,20268
2022-09-10,Alaska,02,293914,1297
2022-09-10,American Samoa,60,8217,34
2022-09-10,Arizona,04,2258040,31162
2022-09-10,Arkansas,05,941464,11961
2022-09-10,California,06,11163758,95407
2022-09-10,Colorado,08,1646331,13406
2022-09-10,Connecticut,09,880603,11299
2022-09-10,Delaware,10,304393,3080
2022-09-10,District of Columbia,11,166893,1382
2022-09-10,Florida,12,7066234,80386
2022-09-10,Georgia,13,2800323,38318
2022-09-10,Guam,66,59190,395
2022-09-10,Hawaii,15,332278,1652
2022-09-10,Idaho,16,491674,5134
2022-09-10,Illinois,17,3722867,39445
2022-09-10,Indiana,18,1908325,24506
2022-09-10,Iowa,19,847235,9968
2022-09-10,Kansas,20,869362,9051
2022-09-10,Kentucky,21,1566416,16757
2022-09-10,Louisiana,22,1442885,17923
2022-09-10,Maine,23,284881,2551
2022-09-10,Maryland,24,1232093,15247
2022-09-10,Massachusetts,25,2021331,21536
2022-09-10,Michigan,26,2786213,38121
2022-09-10,Minnesota,27,1645653,13509
2022-09-10,Mississippi,28,918874,12821
2022-09-10,Missouri,29,1645684,21548
2022-09-10,Montana,30,306875,3509
2022-09-10,Nebraska,31,533046,4488
2022-09-10,Nevada,32,843712,11422
2022-09-10,New Hampshire,33,345777,2670
2022-09-10,New Jersey,34,2694047,34622
2022-09-10,New Mexico,35,613896,8485
2022-09-10,New York,36,6011665,70588
2022-09-10,North Carolina,37,3141302,26375
2022-09-10,North Dakota,38,266273,2401
2022-09-10,Northern Mariana Islands,69,13147,40
2022-09-10,Ohio,39,3096557,39576
2022-09-10,Oklahoma,40,1182071,14765
2022-09-10,Oregon,41,883368,8471
2022-09-10,Pennsylvania,42,3202811,46831
2022-09-10,Puerto Rico,72,971835,5033
2022-09-10,Rhode Island,44,420175,3652
2022-09-10,South Carolina,45,1687640,18299
2022-09-10,South Dakota,46,258510,3002
2022-09-10,Tennessee,47,2257299,27252
2022-09-10,Texas,48,7800411,90588
2022-09-10,Utah,49,1032402,4989
2022-09-10,Vermont,50,140740,715
2022-09-10,Virgin Islands,78,22859,122
2022-09-10,Virginia,51,2058582,21587
2022-09-10,Washington,53,1794094,14173
2022-09-10,West Virginia,54,590441,7322
2022-09-10,Wisconsin,55,1843257,15120
2022-09-10,Wyoming,56,175290,1884
2022-09-11,Alabama,01,1505814,20268
2022-09-11,Alaska,02,293914,1297
2022-09-11,American Samoa,60,8217,34
2022-09-11,Arizona,04,2258040,31162
2022-09-11,Arkansas,05,941464,11961
2022-09-11,California,06,11163758,95415
2022-09-11,Colorado,08,1646331,13406
2022-09-11,Connecticut,09,881594,11299
2022-09-11,Delaware,10,304393,3080
2022-09-11,District of Columbia,11,166893,1382
2022-09-11,Florida,12,7066234,80386
2022-09-11,Georgia,13,2800323,38318
2022-09-11,Guam,66,59190,395
2022-09-11,Hawaii,15,332278,1652
2022-09-11,Idaho,16,491674,5134
2022-09-11,Illinois,17,3722867,39445
2022-09-11,Indiana,18,1908325,24506
2022-09-11,Iowa,19,847235,9968
2022-09-11,Kansas,20,869362,9051
2022-09-11,Kentucky,21,1566793,16757
2022-09-11,Louisiana,22,1442885,17923
2022-09-11,Maine,23,284881,2551
2022-09-11,Maryland,24,1232093,15247
2022-09-11,Massachusetts,25,2021331,21536
2022-09-11,Michigan,26,2786213,38121
2022-09-11,Minnesota,27,1645653,13509
2022-09-11,Mississippi,28,918874,12821
2022-09-11,Missouri,29,1645684,21548
2022-09-11,Montana,30,306875,3509
2022-09-11,Nebraska,31,533046,4488
2022-09-11,Nevada,32,843712,11422
2022-09-11,New Hampshire,33,345985,2671
2022-09-11,New Jersey,34,2698101,34631
2022-09-11,New Mexico,35,613896,8485
2022-09-11,New York,36,6014083,70588
2022-09-11,North Carolina,37,3141302,26375
2022-09-11,North Dakota,38,266273,2401
2022-09-11,Northern Mariana Islands,69,13147,40
2022-09-11,Ohio,39,3096557,39576
2022-09-11,Oklahoma,40,1182071,14765
2022-09-11,Oregon,41,883368,8471
2022-09-11,Pennsylvania,42,3202811,46831
2022-09-11,Puerto Rico,72,975251,5034
2022-09-11,Rhode Island,44,420175,3652
2022-09-11,South Carolina,45,1687640,18299
2022-09-11,South Dakota,46,258510,3002
2022-09-11,Tennessee,47,2257299,27252
2022-09-11,Texas,48,7800411,90588
2022-09-11,Utah,49,1032402,4989
2022-09-11,Vermont,50,140740,715
2022-09-11,Virgin Islands,78,22859,122
2022-09-11,Virginia,51,2058582,21587
2022-09-11,Washington,53,1794094,14173
2022-09-11,West Virginia,54,590441,7322
2022-09-11,Wisconsin,55,1843257,15120
2022-09-11,Wyoming,56,175290,1884
2022-09-12,Alabama,01,1508308,20288
2022-09-12,Alaska,02,293914,1297
2022-09-12,American Samoa,60,8217,34
2022-09-12,Arizona,04,2258040,31162
2022-09-12,Arkansas,05,942084,11961
2022-09-12,California,06,11168261,95459
2022-09-12,Colorado,08,1647638,13414
2022-09-12,Connecticut,09,881831,11299
2022-09-12,Delaware,10,304962,3080
2022-09-12,District of Columbia,11,166893,1382
2022-09-12,Florida,12,7075348,80562
2022-09-12,Georgia,13,2800323,38318
2022-09-12,Guam,66,59238,395
2022-09-12,Hawaii,15,332278,1652
2022-09-12,Idaho,16,492127,5134
2022-09-12,Illinois,17,3729492,39461
2022-09-12,Indiana,18,1910442,24549
2022-09-12,Iowa,19,848811,9968
2022-09-12,Kansas,20,869362,9051
2022-09-12,Kentucky,21,1574603,16822
2022-09-12,Louisiana,22,1444771,17931
2022-09-12,Maine,23,284881,2551
2022-09-12,Maryland,24,1233359,15257
2022-09-12,Massachusetts,25,2021331,21536
2022-09-12,Michigan,26,2786213,38121
2022-09-12,Minnesota,27,1645653,13509
2022-09-12,Mississippi,28,918874,12821
2022-09-12,Missouri,29,1646441,21549
2022-09-12,Montana,30,306981,3509
2022-09-12,Nebraska,31,533046,4488
2022-09-12,Nevada,32,844029,11426
2022-09-12,New Hampshire,33,346496,2671
2022-09-12,New Jersey,34,2698348,34632
2022-09-12,New Mexico,35,614669,8487
2022-09-12,New York,36,6023808,70643
2022-09-12,North Carolina,37,3141302,26375
2022-09-12,North Dakota,38,266273,2401
2022-09-12,Northern Mariana Islands,69,13155,40
2022-09-12,Ohio,39,3096557,39576
2022-09-12,Oklahoma,40,1184662,14765
2022-09-12,Oregon,41,884547,8479
2022-09-12,Pennsylvania,42,3203488,46831
2022-09-12,Puerto Rico,72,976163,5034
2022-09-12,Rhode Island,44,420175,3652
2022-09-12,South Carolina,45,1687640,18299
2022-09-12,South Dakota,46,258510,3002
2022-09-12,Tennessee,47,2259376,27257
2022-09-12,Texas,48,7815931,90615
2022-09-12,Utah,49,1032402,4989
