date,state,fips,cases,deaths
2022-06-06,Delaware,10,278609,2961
2022-06-06,District of Columbia,11,151005,1346
2022-06-06,Florida,12,6223573,74715
2022-06-06,Georgia,13,2499718,36758
2022-06-06,Guam,66,50442,366
2022-06-06,Hawaii,15,275631,1454
2022-06-06,Idaho,16,453661,4945
2022-06-06,Illinois,17,3338626,38222
2022-06-06,Indiana,18,1742261,23740
2022-06-06,Iowa,19,781963,9603
2022-06-06,Kansas,20,789963,8963
2022-06-06,Kentucky,21,1377324,16004
2022-06-06,Louisiana,22,1267633,17345
2022-06-06,Maine,23,264366,2382
2022-06-06,Maryland,24,1098538,14634
2022-06-06,Massachusetts,25,1885034,20670
2022-06-06,Michigan,26,2547366,36407
2022-06-06,Minnesota,27,1518186,12984
2022-06-06,Mississippi,28,811833,12471
2022-06-06,Missouri,29,1480234,20796
2022-06-06,Montana,30,279470,3423
2022-06-06,Nebraska,31,488110,4294
2022-06-06,Nevada,32,744192,10909
2022-06-06,New Hampshire,33,327358,2547
2022-06-06,New Jersey,34,2417401,33775
2022-06-06,New Mexico,35,540931,7846
2022-06-06,New York,36,5466857,68489
2022-06-06,North Carolina,37,2774905,24663
2022-06-06,North Dakota,38,245476,2330
2022-06-06,Northern Mariana Islands,69,11403,34
2022-06-06,Ohio,39,2780653,38657
2022-06-06,Oklahoma,40,1053558,14437
2022-06-06,Oregon,41,774426,7659
2022-06-06,Pennsylvania,42,2941231,45308
2022-06-06,Puerto Rico,72,728375,4400
2022-06-06,Rhode Island,44,395410,3583
2022-06-06,South Carolina,45,1504967,17907
2022-06-06,South Dakota,46,240357,2928
2022-06-06,Tennessee,47,2020366,26221
2022-06-06,Texas,48,6906459,88602
2022-06-06,Utah,49,954938,4781
2022-06-06,Vermont,50,132676,670
2022-06-06,Virgin Islands,78,20229,114
2022-06-06,Virginia,51,1805781,20431
2022-06-06,Washington,53,1600745,13031
2022-06-06,West Virginia,54,519762,6977
2022-06-06,Wisconsin,55,1688016,14656
2022-06-06,Wyoming,56,158472,1820
2022-06-07,Alabama,01,1321892,19676
2022-06-07,Alaska,02,260440,1246
2022-06-07,American Samoa,60,6192,31
2022-06-07,Arizona,04,2062669,30332
2022-06-07,Arkansas,05,846924,11508
2022-06-07,California,06,9728951,91740
2022-06-07,Colorado,08,1470688,12788
2022-06-07,Connecticut,09,814328,10998
2022-06-07,Delaware,10,278877,2962
2022-06-07,District of Columbia,11,151652,1347
2022-06-07,Florida,12,6235311,74719
2022-06-07,Georgia,13,2499718,36758
2022-06-07,Guam,66,50537,367
2022-06-07,Hawaii,15,275631,1454
2022-06-07,Idaho,16,453683,4945
2022-06-07,Illinois,17,3343479,38252
2022-06-07,Indiana,18,1742261,23746
2022-06-07,Iowa,19,783259,9603
2022-06-07,Kansas,20,789963,8963
2022-06-07,Kentucky,21,1377610,16004
2022-06-07,Louisiana,22,1269501,17350
2022-06-07,Maine,23,264923,2400
2022-06-07,Maryland,24,1102992,14651
2022-06-07,Massachusetts,25,1887424,20692
2022-06-07,Michigan,26,2547366,36407
2022-06-07,Minnesota,27,1522243,12992
2022-06-07,Mississippi,28,812502,12477
2022-06-07,Missouri,29,1481457,20797
2022-06-07,Montana,30,279600,3423
2022-06-07,Nebraska,31,489990,4306
2022-06-07,Nevada,32,744192,10909
2022-06-07,New Hampshire,33,327592,2555
2022-06-07,New Jersey,34,2421092,33793
2022-06-07,New Mexico,35,541646,7851
2022-06-07,New York,36,5471652,68526
2022-06-07,North Carolina,37,2775038,24663
2022-06-07,North Dakota,38,245954,2331
2022-06-07,Northern Mariana Islands,69,11403,34
2022-06-07,Ohio,39,2780653,38657
2022-06-07,Oklahoma,40,1054966,14437
2022-06-07,Oregon,41,776239,7679
2022-06-07,Pennsylvania,42,2947243,45336
2022-06-07,Puerto Rico,72,728958,4408
2022-06-07,Rhode Island,44,395945,3584
2022-06-07,South Carolina,45,1514423,17970
2022-06-07,South Dakota,46,240357,2928
2022-06-07,Tennessee,47,2024934,26225
2022-06-07,Texas,48,6912227,88615
2022-06-07,Utah,49,954938,4781
2022-06-07,Vermont,50,132676,670
2022-06-07,Virgin Islands,78,20258,114
2022-06-07,Virginia,51,1808408,20435
2022-06-07,Washington,53,1600769,13031
2022-06-07,West Virginia,54,520264,6993
2022-06-07,Wisconsin,55,1690053,14660
2022-06-07,Wyoming,56,159707,1824
2022-06-08,Alabama,01,1322957,19676
2022-06-08,Alaska,02,262901,1246
2022-06-08,American Samoa,60,6192,31
2022-06-08,Arizona,04,2077346,30372
2022-06-08,Arkansas,05,847811,11511
2022-06-08,California,06,9735641,91763
2022-06-08,Colorado,08,1473664,12797
2022-06-08,Connecticut,09,814985,11000
2022-06-08,Delaware,10,278877,2962
2022-06-08,District of Columbia,11,151978,1348
2022-06-08,Florida,12,6247227,74766
2022-06-08,Georgia,13,2517071,36803
2022-06-08,Guam,66,50687,367
2022-06-08,Hawaii,15,283574,1462
2022-06-08,Idaho,16,454690,4948
2022-06-08,Illinois,17,3348356,38282
2022-06-08,Indiana,18,1745120,23746
2022-06-08,Iowa,19,784302,9615
2022-06-08,Kansas,20,794584,8963
2022-06-08,Kentucky,21,1378017,16004
2022-06-08,Louisiana,22,1271058,17351
2022-06-08,Maine,23,265242,2400
2022-06-08,Maryland,24,1104351,14654
2022-06-08,Massachusetts,25,1889548,20709
2022-06-08,Michigan,26,2559375,36496
2022-06-08,Minnesota,27,1523623,13008
2022-06-08,Mississippi,28,813350,12479
2022-06-08,Missouri,29,1482326,20797
2022-06-08,Montana,30,279657,3423
2022-06-08,Nebraska,31,490486,4315
2022-06-08,Nevada,32,747941,10935
2022-06-08,New Hampshire,33,327814,2555
2022-06-08,New Jersey,34,2424606,33811
2022-06-08,New Mexico,35,542746,7864
2022-06-08,New York,36,5478718,68556
2022-06-08,North Carolina,37,2800480,25104
2022-06-08,North Dakota,38,246102,2331
2022-06-08,Northern Mariana Islands,69,11403,34
2022-06-08,Ohio,39,2780653,38657
2022-06-08,Oklahoma,40,1054966,14437
2022-06-08,Oregon,41,777700,7683
2022-06-08,Pennsylvania,42,2954750,45413
2022-06-08,Puerto Rico,72,732752,4420
2022-06-08,Rhode Island,44,396329,3584
2022-06-08,South Carolina,45,1514423,17970
2022-06-08,South Dakota,46,241326,2928
2022-06-08,Tennessee,47,2026321,26225
2022-06-08,Texas,48,6919438,88626
2022-06-08,Utah,49,954938,4781
2022-06-08,Vermont,50,133669,673
2022-06-08,Virgin Islands,78,20332,115
2022-06-08,Virginia,51,1811366,20436
2022-06-08,Washington,53,1606101,13064
2022-06-08,West Virginia,54,520896,6997
2022-06-08,Wisconsin,55,1691983,14671
2022-06-08,Wyoming,56,159707,1824
2022-06-09,Alabama,01,1324178,19684
2022-06-09,Alaska,02,262901,1246
2022-06-09,American Samoa,60,6192,31
2022-06-09,Arizona,04,2077346,30372
2022-06-09,Arkansas,05,848474,11512
2022-06-09,California,06,9740705,91771
2022-06-09,Colorado,08,1483105,12805
2022-06-09,Connecticut,09,815660,10999
2022-06-09,Delaware,10,278877,2962
2022-06-09,District of Columbia,11,152252,1348
2022-06-09,Florida,12,6259362,74818
2022-06-09,Georgia,13,2517071,36803
2022-06-09,Guam,66,50748,368
2022-06-09,Hawaii,15,283574,1462
2022-06-09,Idaho,16,454706,4948
2022-06-09,Illinois,17,3352679,38298
2022-06-09,Indiana,18,1745120,23770
2022-06-09,Iowa,19,784687,9615
2022-06-09,Kansas,20,794584,8963
2022-06-09,Kentucky,21,1378365,16004
2022-06-09,Louisiana,22,1272817,17355
2022-06-09,Maine,23,265571,2401
2022-06-09,Maryland,24,1106107,14660
2022-06-09,Massachusetts,25,1891798,20726
2022-06-09,Michigan,26,2565819,36538
2022-06-09,Minnesota,27,1525434,13017
2022-06-09,Mississippi,28,814154,12479
2022-06-09,Missouri,29,1482980,20797
2022-06-09,Montana,30,279722,3423
2022-06-09,Nebraska,31,490929,4326
2022-06-09,Nevada,32,749103,10935
2022-06-09,New Hampshire,33,328064,2555
2022-06-09,New Jersey,34,2428347,33821
2022-06-09,New Mexico,35,543882,7868
2022-06-09,New York,36,5485426,68581
2022-06-09,North Carolina,37,2800682,25104
2022-06-09,North Dakota,38,246102,2331
2022-06-09,Northern Mariana Islands,69,11403,34
2022-06-09,Ohio,39,2798900,38657
2022-06-09,Oklahoma,40,1056778,14458
2022-06-09,Oregon,41,779984,7687
2022-06-09,Pennsylvania,42,2954750,45413
2022-06-09,Puerto Rico,72,739413,4427
2022-06-09,Rhode Island,44,396773,3584
2022-06-09,South Carolina,45,1514423,17970
2022-06-09,South Dakota,46,241326,2928
2022-06-09,Tennessee,47,2028693,26239
2022-06-09,Texas,48,6927664,88652
2022-06-09,Utah,49,962441,4793
2022-06-09,Vermont,50,133669,673
2022-06-09,Virgin Islands,78,20378,115
2022-06-09,Virginia,51,1814666,20439
2022-06-09,Washington,53,1606101,13064
2022-06-09,West Virginia,54,521543,6998
2022-06-09,Wisconsin,55,1694032,14680
2022-06-09,Wyoming,56,159707,1824
2022-06-10,Alabama,01,1325361,19692
2022-06-10,Alaska,02,262901,1246
2022-06-10,American Samoa,60,6192,31
2022-06-10,Arizona,04,2077346,30372
2022-06-10,Arkansas,05,849144,11512
2022-06-10,California,06,9789742,91862
2022-06-10,Colorado,08,1488190,12824
2022-06-10,Connecticut,09,816356,11000
2022-06-10,Delaware,10,280252,2970
2022-06-10,District of Columbia,11,152553,1348
2022-06-10,Florida,12,6271284,74852
2022-06-10,Georgia,13,2517071,36803
2022-06-10,Guam,66,50904,368
2022-06-10,Hawaii,15,283574,1462
2022-06-10,Idaho,16,455530,4953
2022-06-10,Illinois,17,3358781,38311
2022-06-10,Indiana,18,1747486,23770
2022-06-10,Iowa,19,784687,9615
2022-06-10,Kansas,20,794584,8967
2022-06-10,Kentucky,21,1379225,16004
2022-06-10,Louisiana,22,1274798,17356
2022-06-10,Maine,23,265885,2402
2022-06-10,Maryland,24,1107658,14671
2022-06-10,Massachusetts,25,1894169,20735
2022-06-10,Michigan,26,2565819,36538
2022-06-10,Minnesota,27,1527461,13029
2022-06-10,Mississippi,28,814979,12480
2022-06-10,Missouri,29,1489939,20811
2022-06-10,Montana,30,281291,3434
2022-06-10,Nebraska,31,491350,4323
2022-06-10,Nevada,32,750883,10940
2022-06-10,New Hampshire,33,328319,2562
2022-06-10,New Jersey,34,2432023,33832
2022-06-10,New Mexico,35,544867,7875
2022-06-10,New York,36,5488041,68589
2022-06-10,North Carolina,37,2801017,25104
2022-06-10,North Dakota,38,246544,2332
2022-06-10,Northern Mariana Islands,69,11403,34
2022-06-10,Ohio,39,2798900,38657
2022-06-10,Oklahoma,40,1056778,14458
2022-06-10,Oregon,41,781128,7693
2022-06-10,Pennsylvania,42,2957244,45434
2022-06-10,Puerto Rico,72,743236,4429
2022-06-10,Rhode Island,44,397187,3590
2022-06-10,South Carolina,45,1514423,17970
2022-06-10,South Dakota,46,241326,2928
2022-06-10,Tennessee,47,2030680,26241
2022-06-10,Texas,48,6934174,88668
2022-06-10,Utah,49,962441,4793
2022-06-10,Vermont,50,133669,673
2022-06-10,Virgin Islands,78,20411,115
2022-06-10,Virginia,51,1817814,20441
2022-06-10,Washington,53,1611537,13096
2022-06-10,West Virginia,54,522061,6999
2022-06-10,Wisconsin,55,1695883,14684
2022-06-10,Wyoming,56,159707,1824
2022-06-11,Alabama,01,1325361,19692
2022-06-11,Alaska,02,262901,1246
2022-06-11,American Samoa,60,6192,31
2022-06-11,Arizona,04,2077346,30372
2022-06-11,Arkansas,05,849754,11517
2022-06-11,California,06,9789742,91862
2022-06-11,Colorado,08,1488190,12824
2022-06-11,Connecticut,09,816356,11000
2022-06-11,Delaware,10,280252,2970
2022-06-11,District of Columbia,11,152799,1348
2022-06-11,Florida,12,6282014,74886
2022-06-11,Georgia,13,2517071,36803
2022-06-11,Guam,66,50904,368
2022-06-11,Hawaii,15,283574,1462
2022-06-11,Idaho,16,455530,4953
2022-06-11,Illinois,17,3358781,38311
2022-06-11,Indiana,18,1747486,23778
2022-06-11,Iowa,19,785918,9615
2022-06-11,Kansas,20,794584,8967
2022-06-11,Kentucky,21,1379225,16004
2022-06-11,Louisiana,22,1274798,17356
2022-06-11,Maine,23,266105,2403
2022-06-11,Maryland,24,1107658,14671
2022-06-11,Massachusetts,25,1894169,20735
2022-06-11,Michigan,26,2565819,36538
2022-06-11,Minnesota,27,1527461,13029
2022-06-11,Mississippi,28,814979,12480
2022-06-11,Missouri,29,1489939,20811
2022-06-11,Montana,30,281291,3434
2022-06-11,Nebraska,31,491350,4323
2022-06-11,Nevada,32,752790,10944
2022-06-11,New Hampshire,33,328319,2562
2022-06-11,New Jersey,34,2435303,33851
2022-06-11,New Mexico,35,544867,7875
2022-06-11,New York,36,5490444,68597
2022-06-11,North Carolina,37,2801017,25104
2022-06-11,North Dakota,38,246544,2332
2022-06-11,Northern Mariana Islands,69,11403,34
2022-06-11,Ohio,39,2798900,38657
2022-06-11,Oklahoma,40,1058297,14458
2022-06-11,Oregon,41,781128,7693
2022-06-11,Pennsylvania,42,2960677,45465
2022-06-11,Puerto Rico,72,746133,4435
2022-06-11,Rhode Island,44,397187,3590
2022-06-11,South Carolina,45,1514423,17970
2022-06-11,South Dakota,46,241326,2928
2022-06-11,Tennessee,47,2030680,26241
2022-06-11,Texas,48,6941071,88676
2022-06-11,Utah,49,962441,4793
2022-06-11,Vermont,50,133669,673
2022-06-11,Virgin Islands,78,20411,115
2022-06-11,Virginia,51,1817814,20441
2022-06-11,Washington,53,1611537,13096
2022-06-11,West Virginia,54,522061,6999
2022-06-11,Wisconsin,55,1695883,14684
2022-06-11,Wyoming,56,159707,1824
2022-06-12,Alabama,01,1325361,19692
2022-06-12,Alaska,02,262901,1246
2022-06-12,American Samoa,60,6192,31
2022-06-12,Arizona,04,2077346,30372
2022-06-12,Arkansas,05,850203,11526
2022-06-12,California,06,9789861,91862
2022-06-12,Colorado,08,1491969,12827
2022-06-12,Connecticut,09,816356,11000
2022-06-12,Delaware,10,280252,2970
2022-06-12,District of Columbia,11,152799,1348
2022-06-12,Florida,12,6282014,74886
2022-06-12,Georgia,13,2517071,36803
2022-06-12,Guam,66,50904,368
2022-06-12,Hawaii,15,283574,1462
2022-06-12,Idaho,16,455530,4953
2022-06-12,Illinois,17,3358781,38311
2022-06-12,Indiana,18,1747486,23778
2022-06-12,Iowa,19,785918,9615
2022-06-12,Kansas,20,794584,8967
2022-06-12,Kentucky,21,1379816,16004
2022-06-12,Louisiana,22,1274798,17356
2022-06-12,Maine,23,266105,2403
2022-06-12,Maryland,24,1107658,14671
2022-06-12,Massachusetts,25,1894169,20735
2022-06-12,Michigan,26,2565819,36538
2022-06-12,Minnesota,27,1527461,13029
2022-06-12,Mississippi,28,814979,12480
2022-06-12,Missouri,29,1489939,20811
2022-06-12,Montana,30,281291,3434
2022-06-12,Nebraska,31,491350,4323
2022-06-12,Nevada,32,752790,10944
2022-06-12,New Hampshire,33,328319,2562
2022-06-12,New Jersey,34,2437531,33852
2022-06-12,New Mexico,35,544867,7875
2022-06-12,New York,36,5492398,68597
2022-06-12,North Carolina,37,2801017,25104
2022-06-12,North Dakota,38,246544,2332
2022-06-12,Northern Mariana Islands,69,11403,34
2022-06-12,Ohio,39,2798900,38657
2022-06-12,Oklahoma,40,1058297,14458
2022-06-12,Oregon,41,781128,7693
2022-06-12,Pennsylvania,42,2960677,45465
2022-06-12,Puerto Rico,72,749966,4439
2022-06-12,Rhode Island,44,397187,3590
2022-06-12,South Carolina,45,1514423,17970
2022-06-12,South Dakota,46,241326,2928
2022-06-12,Tennessee,47,2030680,26241
2022-06-12,Texas,48,6946507,88678
2022-06-12,Utah,49,962441,4793
