date,state,fips,cases,deaths
2022-07-03,Nevada,32,773841,11039
2022-07-03,New Hampshire,33,332364,2586
2022-07-03,New Jersey,34,2498561,34065
2022-07-03,New Mexico,35,564678,7948
2022-07-03,New York,36,5609533,69011
2022-07-03,North Carolina,37,2868341,25219
2022-07-03,North Dakota,38,250319,2343
2022-07-03,Northern Mariana Islands,69,11829,35
2022-07-03,Ohio,39,2848453,38852
2022-07-03,Oklahoma,40,1076350,14472
2022-07-03,Oregon,41,813051,7818
2022-07-03,Pennsylvania,42,3006257,45766
2022-07-03,Puerto Rico,72,815630,4590
2022-07-03,Rhode Island,44,403052,3611
2022-07-03,South Carolina,45,1546406,18033
2022-07-03,South Dakota,46,244523,2938
2022-07-03,Tennessee,47,2072627,26444
2022-07-03,Texas,48,7118332,88923
2022-07-03,Utah,49,983139,4834
2022-07-03,Vermont,50,135668,683
2022-07-03,Virgin Islands,78,20928,118
2022-07-03,Virginia,51,1872624,20630
2022-07-03,Washington,53,1667056,13313
2022-07-03,West Virginia,54,533213,7064
2022-07-03,Wisconsin,55,1728350,14807
2022-07-03,Wyoming,56,164456,1834
2022-07-04,Alabama,01,1362388,19766
2022-07-04,Alaska,02,270747,1246
2022-07-04,American Samoa,60,6505,31
2022-07-04,Arizona,04,2125567,30515
2022-07-04,Arkansas,05,868770,11589
2022-07-04,California,06,10171959,92560
2022-07-04,Colorado,08,1546471,12972
2022-07-04,Connecticut,09,833260,11045
2022-07-04,Delaware,10,286089,2984
2022-07-04,District of Columbia,11,157041,1351
2022-07-04,Florida,12,6493977,75891
2022-07-04,Georgia,13,2573368,37075
2022-07-04,Guam,66,53036,373
2022-07-04,Hawaii,15,301246,1501
2022-07-04,Idaho,16,464212,4983
2022-07-04,Illinois,17,3441737,38601
2022-07-04,Indiana,18,1775886,23877
2022-07-04,Iowa,19,796611,9688
2022-07-04,Kansas,20,807650,8980
2022-07-04,Kentucky,21,1414321,16144
2022-07-04,Louisiana,22,1310829,17418
2022-07-04,Maine,23,270331,2419
2022-07-04,Maryland,24,1136584,14794
2022-07-04,Massachusetts,25,1926543,20953
2022-07-04,Michigan,26,2606431,36918
2022-07-04,Minnesota,27,1553161,13127
2022-07-04,Mississippi,28,836757,12526
2022-07-04,Missouri,29,1526042,20937
2022-07-04,Montana,30,287462,3445
2022-07-04,Nebraska,31,500574,4342
2022-07-04,Nevada,32,773841,11039
2022-07-04,New Hampshire,33,332364,2586
2022-07-04,New Jersey,34,2500420,34065
2022-07-04,New Mexico,35,564678,7948
2022-07-04,New York,36,5611362,69020
2022-07-04,North Carolina,37,2868341,25219
2022-07-04,North Dakota,38,250319,2343
2022-07-04,Northern Mariana Islands,69,11829,35
2022-07-04,Ohio,39,2848453,38852
2022-07-04,Oklahoma,40,1076350,14472
2022-07-04,Oregon,41,813051,7818
2022-07-04,Pennsylvania,42,3006257,45766
2022-07-04,Puerto Rico,72,815955,4592
2022-07-04,Rhode Island,44,403052,3611
2022-07-04,South Carolina,45,1546406,18033
2022-07-04,South Dakota,46,244523,2938
2022-07-04,Tennessee,47,2072627,26444
2022-07-04,Texas,48,7118682,88923
2022-07-04,Utah,49,983139,4834
2022-07-04,Vermont,50,135668,683
2022-07-04,Virgin Islands,78,20928,118
2022-07-04,Virginia,51,1879306,20654
2022-07-04,Washington,53,1667056,13313
2022-07-04,West Virginia,54,533213,7064
2022-07-04,Wisconsin,55,1728350,14807
2022-07-04,Wyoming,56,164456,1834
2022-07-05,Alabama,01,1363194,19766
2022-07-05,Alaska,02,270747,1246
2022-07-05,American Samoa,60,6505,31
2022-07-05,Arizona,04,2125567,30515
2022-07-05,Arkansas,05,869072,11589
2022-07-05,California,06,10177563,92580
2022-07-05,Colorado,08,1547394,12972
2022-07-05,Connecticut,09,833551,11045
2022-07-05,Delaware,10,286227,2984
2022-07-05,District of Columbia,11,157303,1351
2022-07-05,Florida,12,6526305,76031
2022-07-05,Georgia,13,2573410,37075
2022-07-05,Guam,66,53332,373
2022-07-05,Hawaii,15,301246,1501
2022-07-05,Idaho,16,464278,4983
2022-07-05,Illinois,17,3452404,38616
2022-07-05,Indiana,18,1775886,23882
2022-07-05,Iowa,19,799184,9688
2022-07-05,Kansas,20,807696,8980
2022-07-05,Kentucky,21,1422286,16182
2022-07-05,Louisiana,22,1315361,17421
2022-07-05,Maine,23,270331,2424
2022-07-05,Maryland,24,1138176,14805
2022-07-05,Massachusetts,25,1931029,20970
2022-07-05,Michigan,26,2612688,36940
2022-07-05,Minnesota,27,1553161,13127
2022-07-05,Mississippi,28,839997,12527
2022-07-05,Missouri,29,1528457,20937
2022-07-05,Montana,30,287598,3445
2022-07-05,Nebraska,31,500574,4342
2022-07-05,Nevada,32,776984,11060
2022-07-05,New Hampshire,33,333081,2589
2022-07-05,New Jersey,34,2502617,34066
2022-07-05,New Mexico,35,567816,7952
2022-07-05,New York,36,5627516,69037
2022-07-05,North Carolina,37,2868795,25219
2022-07-05,North Dakota,38,250319,2343
2022-07-05,Northern Mariana Islands,69,11829,35
2022-07-05,Ohio,39,2848453,38852
2022-07-05,Oklahoma,40,1079454,14472
2022-07-05,Oregon,41,817840,7822
2022-07-05,Pennsylvania,42,3009121,45777
2022-07-05,Puerto Rico,72,816114,4597
2022-07-05,Rhode Island,44,403677,3611
2022-07-05,South Carolina,45,1546406,18033
2022-07-05,South Dakota,46,244523,2938
2022-07-05,Tennessee,47,2081217,26452
2022-07-05,Texas,48,7155214,88952
2022-07-05,Utah,49,983139,4834
2022-07-05,Vermont,50,135668,683
2022-07-05,Virgin Islands,78,20995,118
2022-07-05,Virginia,51,1881525,20673
2022-07-05,Washington,53,1670720,13323
2022-07-05,West Virginia,54,535208,7069
2022-07-05,Wisconsin,55,1732695,14819
2022-07-05,Wyoming,56,165619,1834
2022-07-06,Alabama,01,1367570,19766
2022-07-06,Alaska,02,273653,1246
2022-07-06,American Samoa,60,6505,31
2022-07-06,Arizona,04,2145765,30572
2022-07-06,Arkansas,05,871467,11596
2022-07-06,California,06,10228221,92673
2022-07-06,Colorado,08,1549026,12978
2022-07-06,Connecticut,09,834561,11053
2022-07-06,Delaware,10,286412,2984
2022-07-06,District of Columbia,11,157303,1351
2022-07-06,Florida,12,6534357,76041
2022-07-06,Georgia,13,2592728,37174
2022-07-06,Guam,66,53486,372
2022-07-06,Hawaii,15,305348,1521
2022-07-06,Idaho,16,466143,4990
2022-07-06,Illinois,17,3457839,38633
2022-07-06,Indiana,18,1782265,23882
2022-07-06,Iowa,19,800176,9703
2022-07-06,Kansas,20,812997,8974
2022-07-06,Kentucky,21,1422665,16182
2022-07-06,Louisiana,22,1318114,17424
2022-07-06,Maine,23,270798,2436
2022-07-06,Maryland,24,1142633,14826
2022-07-06,Massachusetts,25,1932346,20996
2022-07-06,Michigan,26,2619533,36982
2022-07-06,Minnesota,27,1553161,13127
2022-07-06,Mississippi,28,841347,12543
2022-07-06,Missouri,29,1529166,20948
2022-07-06,Montana,30,287644,3445
2022-07-06,Nebraska,31,500574,4342
2022-07-06,Nevada,32,778306,11074
2022-07-06,New Hampshire,33,333251,2594
2022-07-06,New Jersey,34,2505692,34083
2022-07-06,New Mexico,35,568434,7959
2022-07-06,New York,36,5632283,69051
2022-07-06,North Carolina,37,2893327,25267
2022-07-06,North Dakota,38,250781,2343
2022-07-06,Northern Mariana Islands,69,11829,35
2022-07-06,Ohio,39,2848453,38852
2022-07-06,Oklahoma,40,1082449,14472
2022-07-06,Oregon,41,819681,7836
2022-07-06,Pennsylvania,42,3018129,45821
2022-07-06,Puerto Rico,72,816383,4603
2022-07-06,Rhode Island,44,403956,3613
2022-07-06,South Carolina,45,1560139,18043
2022-07-06,South Dakota,46,245705,2940
2022-07-06,Tennessee,47,2081779,26454
2022-07-06,Texas,48,7164664,88975
2022-07-06,Utah,49,983139,4834
2022-07-06,Vermont,50,136145,687
2022-07-06,Virgin Islands,78,21022,118
2022-07-06,Virginia,51,1884246,20691
2022-07-06,Washington,53,1678249,13340
2022-07-06,West Virginia,54,535776,7069
2022-07-06,Wisconsin,55,1734118,14826
2022-07-06,Wyoming,56,165619,1834
2022-07-07,Alabama,01,1370792,19781
2022-07-07,Alaska,02,273653,1246
2022-07-07,American Samoa,60,6505,31
2022-07-07,Arizona,04,2145765,30572
2022-07-07,Arkansas,05,873261,11600
2022-07-07,California,06,10233568,92690
2022-07-07,Colorado,08,1552941,13007
2022-07-07,Connecticut,09,835385,11055
2022-07-07,Delaware,10,286737,2984
2022-07-07,District of Columbia,11,158073,1351
2022-07-07,Florida,12,6547636,76119
2022-07-07,Georgia,13,2592728,37174
2022-07-07,Guam,66,53613,372
2022-07-07,Hawaii,15,305348,1521
2022-07-07,Idaho,16,466171,4990
2022-07-07,Illinois,17,3463634,38641
2022-07-07,Indiana,18,1782265,23899
2022-07-07,Iowa,19,800648,9703
2022-07-07,Kansas,20,812997,8974
2022-07-07,Kentucky,21,1423039,16182
2022-07-07,Louisiana,22,1323550,17426
2022-07-07,Maine,23,271149,2453
2022-07-07,Maryland,24,1143838,14828
2022-07-07,Massachusetts,25,1934384,21014
2022-07-07,Michigan,26,2619533,36982
2022-07-07,Minnesota,27,1561487,13161
2022-07-07,Mississippi,28,843191,12543
2022-07-07,Missouri,29,1530022,20948
2022-07-07,Montana,30,287678,3445
2022-07-07,Nebraska,31,503390,4344
2022-07-07,Nevada,32,782040,11074
2022-07-07,New Hampshire,33,333483,2597
2022-07-07,New Jersey,34,2509617,34091
2022-07-07,New Mexico,35,569619,7962
2022-07-07,New York,36,5638156,69106
2022-07-07,North Carolina,37,2893327,25267
2022-07-07,North Dakota,38,251213,2343
2022-07-07,Northern Mariana Islands,69,11829,35
2022-07-07,Ohio,39,2867291,38920
2022-07-07,Oklahoma,40,1084914,14473
2022-07-07,Oregon,41,821305,7839
2022-07-07,Pennsylvania,42,3018129,45821
2022-07-07,Puerto Rico,72,816383,4607
2022-07-07,Rhode Island,44,404204,3613
2022-07-07,South Carolina,45,1560139,18043
2022-07-07,South Dakota,46,245705,2940
2022-07-07,Tennessee,47,2084110,26469
2022-07-07,Texas,48,7176272,88997
2022-07-07,Utah,49,990012,4847
2022-07-07,Vermont,50,136145,687
2022-07-07,Virgin Islands,78,21045,118
2022-07-07,Virginia,51,1887431,20716
2022-07-07,Washington,53,1678344,13340
2022-07-07,West Virginia,54,536573,7069
2022-07-07,Wisconsin,55,1736084,14836
2022-07-07,Wyoming,56,165619,1834
2022-07-08,Alabama,01,1373684,19786
2022-07-08,Alaska,02,273653,1246
2022-07-08,American Samoa,60,6505,31
2022-07-08,Arizona,04,2145765,30572
2022-07-08,Arkansas,05,875200,11608
2022-07-08,California,06,10279898,92793
2022-07-08,Colorado,08,1555860,13014
2022-07-08,Connecticut,09,836466,11055
2022-07-08,Delaware,10,287078,2998
2022-07-08,District of Columbia,11,158281,1352
2022-07-08,Florida,12,6561833,76193
2022-07-08,Georgia,13,2592728,37174
2022-07-08,Guam,66,53613,372
2022-07-08,Hawaii,15,305348,1521
2022-07-08,Idaho,16,467887,4995
2022-07-08,Illinois,17,3468941,38660
2022-07-08,Indiana,18,1787059,23899
2022-07-08,Iowa,19,800648,9703
2022-07-08,Kansas,20,813071,8983
2022-07-08,Kentucky,21,1423498,16182
2022-07-08,Louisiana,22,1326364,17431
2022-07-08,Maine,23,271394,2461
2022-07-08,Maryland,24,1145711,14835
2022-07-08,Massachusetts,25,1936447,21035
2022-07-08,Michigan,26,2619533,36982
2022-07-08,Minnesota,27,1561487,13161
2022-07-08,Mississippi,28,845205,12545
2022-07-08,Missouri,29,1539110,20980
2022-07-08,Montana,30,289671,3450
2022-07-08,Nebraska,31,504109,4345
2022-07-08,Nevada,32,782972,11117
2022-07-08,New Hampshire,33,333789,2602
2022-07-08,New Jersey,34,2514115,34099
2022-07-08,New Mexico,35,570866,7965
2022-07-08,New York,36,5647470,69118
2022-07-08,North Carolina,37,2893419,25267
2022-07-08,North Dakota,38,251876,2343
2022-07-08,Northern Mariana Islands,69,11829,35
2022-07-08,Ohio,39,2867291,38920
2022-07-08,Oklahoma,40,1084914,14473
2022-07-08,Oregon,41,823249,7851
2022-07-08,Pennsylvania,42,3021110,45838
2022-07-08,Puerto Rico,72,829672,4615
2022-07-08,Rhode Island,44,404604,3615
2022-07-08,South Carolina,45,1560139,18043
2022-07-08,South Dakota,46,245705,2940
2022-07-08,Tennessee,47,2087522,26497
2022-07-08,Texas,48,7188314,89026
2022-07-08,Utah,49,990012,4847
2022-07-08,Vermont,50,136145,687
2022-07-08,Virgin Islands,78,21103,119
2022-07-08,Virginia,51,1890973,20740
2022-07-08,Washington,53,1685606,13384
2022-07-08,West Virginia,54,537443,7069
2022-07-08,Wisconsin,55,1738225,14836
2022-07-08,Wyoming,56,165619,1834
2022-07-09,Alabama,01,1373684,19786
2022-07-09,Alaska,02,273653,1246
2022-07-09,American Samoa,60,6505,31
2022-07-09,Arizona,04,2145765,30572
2022-07-09,Arkansas,05,876650,11608
2022-07-09,California,06,10279898,92793
2022-07-09,Colorado,08,1555860,13014
2022-07-09,Connecticut,09,836466,11055
2022-07-09,Delaware,10,287078,2998
2022-07-09,District of Columbia,11,158281,1352
2022-07-09,Florida,12,6561833,76193
2022-07-09,Georgia,13,2592728,37174
2022-07-09,Guam,66,53613,372
2022-07-09,Hawaii,15,305348,1521
2022-07-09,Idaho,16,467887,4995
2022-07-09,Illinois,17,3468941,38660
2022-07-09,Indiana,18,1787059,23899
2022-07-09,Iowa,19,800648,9703
2022-07-09,Kansas,20,813071,8983
2022-07-09,Kentucky,21,1423786,16182
2022-07-09,Louisiana,22,1326364,17431
2022-07-09,Maine,23,271596,2461
2022-07-09,Maryland,24,1145711,14835
2022-07-09,Massachusetts,25,1936447,21035
2022-07-09,Michigan,26,2619533,36982
2022-07-09,Minnesota,27,1561487,13161
2022-07-09,Mississippi,28,845205,12545
2022-07-09,Missouri,29,1539110,20980
2022-07-09,Montana,30,289671,3450
2022-07-09,Nebraska,31,504109,4345
2022-07-09,Nevada,32,782972,11117
2022-07-09,New Hampshire,33,333789,2602
2022-07-09,New Jersey,34,2517834,34107
2022-07-09,New Mexico,35,570866,7965
2022-07-09,New York,36,5650598,69118
2022-07-09,North Carolina,37,2893419,25267
2022-07-09,North Dakota,38,251876,2343
2022-07-09,Northern Mariana Islands,69,11829,35
2022-07-09,Ohio,39,2867291,38920
2022-07-09,Oklahoma,40,1084914,14473
2022-07-09,Oregon,41,823249,7851
2022-07-09,Pennsylvania,42,3021110,45838
2022-07-09,Puerto Rico,72,832171,4629
2022-07-09,Rhode Island,44,404604,3615
2022-07-09,South Carolina,45,1560139,18043
2022-07-09,South Dakota,46,245705,2940
2022-07-09,Tennessee,47,2087522,26497
2022-07-09,Texas,48,7200614,89040
2022-07-09,Utah,49,990012,4847
2022-07-09,Vermont,50,136145,687
2022-07-09,Virgin Islands,78,21103,119
2022-07-09,Virginia,51,1890973,20740
2022-07-09,Washington,53,1685606,13384
2022-07-09,West Virginia,54,537443,7069
2022-07-09,Wisconsin,55,1738225,14836
2022-07-09,Wyoming,56,165619,1834
2022-07-10,Alabama,01,1373684,19786
2022-07-10,Alaska,02,273653,1246
2022-07-10,American Samoa,60,6505,31
2022-07-10,Arizona,04,2145765,30572
2022-07-10,Arkansas,05,877380,11608
2022-07-10,California,06,10279898,92793
2022-07-10,Colorado,08,1555864,13014
2022-07-10,Connecticut,09,837751,11054
2022-07-10,Delaware,10,287078,2998
2022-07-10,District of Columbia,11,158281,1352
2022-07-10,Florida,12,6561833,76193
2022-07-10,Georgia,13,2592728,37174
2022-07-10,Guam,66,53792,372
2022-07-10,Hawaii,15,305348,1521
2022-07-10,Idaho,16,467887,4995
2022-07-10,Illinois,17,3469087,38660
2022-07-10,Indiana,18,1787059,23899
2022-07-10,Iowa,19,800648,9703
2022-07-10,Kansas,20,813071,8983
2022-07-10,Kentucky,21,1424148,16182
2022-07-10,Louisiana,22,1326364,17431
2022-07-10,Maine,23,271596,2461
2022-07-10,Maryland,24,1145711,14835
2022-07-10,Massachusetts,25,1936447,21035
2022-07-10,Michigan,26,2619533,36982
2022-07-10,Minnesota,27,1561487,13161
2022-07-10,Mississippi,28,845205,12545
2022-07-10,Missouri,29,1539110,20980
2022-07-10,Montana,30,289671,3450
2022-07-10,Nebraska,31,504109,4345
2022-07-10,Nevada,32,782972,11117
2022-07-10,New Hampshire,33,333789,2602
2022-07-10,New Jersey,34,2520736,34109
2022-07-10,New Mexico,35,570866,7965
2022-07-10,New York,36,5653107,69118
2022-07-10,North Carolina,37,2893419,25267
2022-07-10,North Dakota,38,251876,2343
2022-07-10,Northern Mariana Islands,69,11829,35
2022-07-10,Ohio,39,2867291,38920
2022-07-10,Oklahoma,40,1084914,14473
2022-07-10,Oregon,41,823249,7851
2022-07-10,Pennsylvania,42,3021110,45838
2022-07-10,Puerto Rico,72,835498,4631
2022-07-10,Rhode Island,44,404604,3615
2022-07-10,South Carolina,45,1560139,18043
2022-07-10,South Dakota,46,245705,2940
2022-07-10,Tennessee,47,2087522,26497
2022-07-10,Texas,48,7211734,89045
2022-07-10,Utah,49,990012,4847
2022-07-10,Vermont,50,136145,687
2022-07-10,Virgin Islands,78,21103,119
2022-07-10,Virginia,51,1890973,20740
2022-07-10,Washington,53,1685611,13384
2022-07-10,West Virginia,54,537443,7069
2022-07-10,Wisconsin,55,1738225,14836
2022-07-10,Wyoming,56,165619,1834
2022-07-11,Alabama,01,1378259,19795
2022-07-11,Alaska,02,273653,1246
2022-07-11,American Samoa,60,6505,31
2022-07-11,Arizona,04,2145765,30572
2022-07-11,Arkansas,05,878058,11608
2022-07-11,California,06,10298129,92829
2022-07-11,Colorado,08,1566803,13045
2022-07-11,Connecticut,09,838159,11054
2022-07-11,Delaware,10,288092,2998
2022-07-11,District of Columbia,11,158548,1355
2022-07-11,Florida,12,6590900,76389
2022-07-11,Georgia,13,2592728,37174
2022-07-11,Guam,66,54035,374
2022-07-11,Hawaii,15,305348,1521
2022-07-11,Idaho,16,469083,4995
2022-07-11,Illinois,17,3481048,38671
2022-07-11,Indiana,18,1790544,23948
2022-07-11,Iowa,19,802455,9703
2022-07-11,Kansas,20,813216,8983
2022-07-11,Kentucky,21,1435020,16244
2022-07-11,Louisiana,22,1332012,17437
2022-07-11,Maine,23,271596,2461
2022-07-11,Maryland,24,1147629,14838
2022-07-11,Massachusetts,25,1936447,21035
2022-07-11,Michigan,26,2619533,36982
2022-07-11,Minnesota,27,1561487,13161
2022-07-11,Mississippi,28,848886,12546
2022-07-11,Missouri,29,1540944,20985
2022-07-11,Montana,30,289730,3450
2022-07-11,Nebraska,31,504109,4345
2022-07-11,Nevada,32,783980,11122
2022-07-11,New Hampshire,33,334373,2604
2022-07-11,New Jersey,34,2522649,34112
2022-07-11,New Mexico,35,573339,7974
2022-07-11,New York,36,5668334,69141
2022-07-11,North Carolina,37,2893743,25267
2022-07-11,North Dakota,38,251876,2343
2022-07-11,Northern Mariana Islands,69,11829,35
2022-07-11,Ohio,39,2867291,38920
2022-07-11,Oklahoma,40,1084914,14473
2022-07-11,Oregon,41,826600,7862
2022-07-11,Pennsylvania,42,3025035,45863
2022-07-11,Puerto Rico,72,837122,4634
2022-07-11,Rhode Island,44,404604,3615
2022-07-11,South Carolina,45,1560139,18043
2022-07-11,South Dakota,46,245705,2940
2022-07-11,Tennessee,47,2090949,26499
2022-07-11,Texas,48,7224332,89049
2022-07-11,Utah,49,990012,4847
2022-07-11,Vermont,50,136145,687
2022-07-11,Virgin Islands,78,21175,119
2022-07-11,Virginia,51,1898849,20746
2022-07-11,Washington,53,1692527,13402
2022-07-11,West Virginia,54,539431,7091
2022-07-11,Wisconsin,55,1742220,14840
2022-07-11,Wyoming,56,165619,1834
2022-07-12,Alabama,01,1382137,19804
2022-07-12,Alaska,02,273653,1246
2022-07-12,American Samoa,60,6505,31
2022-07-12,Arizona,04,2145765,30572
2022-07-12,Arkansas,05,879614,11610
2022-07-12,California,06,10358182,92900
2022-07-12,Colorado,08,1568908,13056
2022-07-12,Connecticut,09,839167,11080
2022-07-12,Delaware,10,288279,3000
2022-07-12,District of Columbia,11,159055,1355
2022-07-12,Florida,12,6602374,76404
2022-07-12,Georgia,13,2592728,37174
2022-07-12,Guam,66,54183,374
2022-07-12,Hawaii,15,305348,1521
2022-07-12,Idaho,16,469120,4996
2022-07-12,Illinois,17,3487138,38686
2022-07-12,Indiana,18,1790544,23962
2022-07-12,Iowa,19,803961,9703
2022-07-12,Kansas,20,813233,8983
2022-07-12,Kentucky,21,1435391,16244
2022-07-12,Louisiana,22,1335684,17450
2022-07-12,Maine,23,272100,2462
2022-07-12,Maryland,24,1151690,14852
2022-07-12,Massachusetts,25,1936447,21035
2022-07-12,Michigan,26,2629192,37099
2022-07-12,Minnesota,27,1561487,13161
2022-07-12,Mississippi,28,850618,12560
2022-07-12,Missouri,29,1541659,20985
2022-07-12,Montana,30,289805,3450
2022-07-12,Nebraska,31,506223,4347
2022-07-12,Nevada,32,785595,11127
2022-07-12,New Hampshire,33,334576,2604
2022-07-12,New Jersey,34,2527086,34126
2022-07-12,New Mexico,35,574117,7992
2022-07-12,New York,36,5676121,69182
2022-07-12,North Carolina,37,2893921,25267
2022-07-12,North Dakota,38,252296,2343
2022-07-12,Northern Mariana Islands,69,11829,35
2022-07-12,Ohio,39,2867291,38920
2022-07-12,Oklahoma,40,1092763,14473
2022-07-12,Oregon,41,828442,7873
2022-07-12,Pennsylvania,42,3031550,45888
2022-07-12,Puerto Rico,72,837493,4644
2022-07-12,Rhode Island,44,405589,3618
2022-07-12,South Carolina,45,1573585,18055
2022-07-12,South Dakota,46,245705,2940
2022-07-12,Tennessee,47,2097437,26510
2022-07-12,Texas,48,7236492,89073
2022-07-12,Utah,49,990012,4846
