date,state,fips,cases,deaths
2022-02-03,Arizona,04,1894335,26430
2022-02-03,Arkansas,05,790223,9733
2022-02-03,California,06,8562030,80922
2022-02-03,Colorado,08,1271310,11409
2022-02-03,Connecticut,09,704871,10083
2022-02-03,Delaware,10,249716,2555
2022-02-03,District of Columbia,11,131284,1291
2022-02-03,Florida,12,5590369,65993
2022-02-03,Georgia,13,2325658,32002
2022-02-03,Guam,66,34757,297
2022-02-03,Hawaii,15,217895,1191
2022-02-03,Idaho,16,387384,4468
2022-02-03,Illinois,17,2943829,34966
2022-02-03,Indiana,18,1646533,21666
2022-02-03,Iowa,19,724912,8657
2022-02-03,Kansas,20,740153,7608
2022-02-03,Kentucky,21,1197175,13058
2022-02-03,Louisiana,22,1185174,15841
2022-02-03,Maine,23,178501,1777
2022-02-03,Maryland,24,960459,13611
2022-02-03,Massachusetts,25,1625704,22316
2022-02-03,Michigan,26,2277192,32599
2022-02-03,Minnesota,27,1352598,11711
2022-02-03,Mississippi,28,744023,11202
2022-02-03,Missouri,29,1364896,17837
2022-02-03,Montana,30,246377,3033
2022-02-03,Nebraska,31,444695,3731
2022-02-03,Nevada,32,663107,9084
2022-02-03,New Hampshire,33,279842,2239
2022-02-03,New Jersey,34,2123207,31769
2022-02-03,New Mexico,35,487604,6518
2022-02-03,New York,36,4814634,64812
2022-02-03,North Carolina,37,2458111,21037
2022-02-03,North Dakota,38,228087,2168
2022-02-03,Northern Mariana Islands,69,5575,23
2022-02-03,Ohio,39,2601241,33537
2022-02-03,Oklahoma,40,988190,12193
2022-02-03,Oregon,41,649389,6181
2022-02-03,Pennsylvania,42,2681717,41199
2022-02-03,Puerto Rico,72,494625,3908
2022-02-03,Rhode Island,44,347041,3341
2022-02-03,South Carolina,45,1400276,15744
2022-02-03,South Dakota,46,229671,2677
2022-02-03,Tennessee,47,1847542,22618
2022-02-03,Texas,48,6308863,80518
2022-02-03,Utah,49,895624,4160
2022-02-03,Vermont,50,106174,548
2022-02-03,Virgin Islands,78,14963,102
2022-02-03,Virginia,51,1565522,16548
2022-02-03,Washington,53,1355172,10961
2022-02-03,West Virginia,54,455201,5829
2022-02-03,Wisconsin,55,1531529,12548
2022-02-03,Wyoming,56,149126,1650
2022-02-04,Alabama,01,1240496,17371
2022-02-04,Alaska,02,223573,1064
2022-02-04,American Samoa,60,18,0
2022-02-04,Arizona,04,1903412,26530
2022-02-04,Arkansas,05,791730,9762
2022-02-04,California,06,8604465,81180
2022-02-04,Colorado,08,1276189,11423
2022-02-04,Connecticut,09,706140,10159
2022-02-04,Delaware,10,250311,2563
2022-02-04,District of Columbia,11,131543,1293
2022-02-04,Florida,12,5610464,66279
2022-02-04,Georgia,13,2334292,32109
2022-02-04,Guam,66,34757,297
2022-02-04,Hawaii,15,219059,1201
2022-02-04,Idaho,16,389813,4480
2022-02-04,Illinois,17,2962497,35157
2022-02-04,Indiana,18,1650853,21712
2022-02-04,Iowa,19,724912,8657
2022-02-04,Kansas,20,744965,7743
2022-02-04,Kentucky,21,1204104,13089
2022-02-04,Louisiana,22,1192375,15905
2022-02-04,Maine,23,179915,1800
2022-02-04,Maryland,24,962063,13655
2022-02-04,Massachusetts,25,1630462,22379
2022-02-04,Michigan,26,2289269,32835
2022-02-04,Minnesota,27,1359208,11749
2022-02-04,Mississippi,28,751862,11250
2022-02-04,Missouri,29,1367755,17851
2022-02-04,Montana,30,250718,3035
2022-02-04,Nebraska,31,445793,3755
2022-02-04,Nevada,32,665211,9144
2022-02-04,New Hampshire,33,281300,2246
2022-02-04,New Jersey,34,2126230,31868
2022-02-04,New Mexico,35,489701,6536
2022-02-04,New York,36,4822350,64965
2022-02-04,North Carolina,37,2470404,21107
2022-02-04,North Dakota,38,229271,2174
2022-02-04,Northern Mariana Islands,69,5687,23
2022-02-04,Ohio,39,2605245,34217
2022-02-04,Oklahoma,40,992932,12193
2022-02-04,Oregon,41,654343,6214
2022-02-04,Pennsylvania,42,2688808,41359
2022-02-04,Puerto Rico,72,496158,3925
2022-02-04,Rhode Island,44,347901,3354
2022-02-04,South Carolina,45,1406933,15791
2022-02-04,South Dakota,46,230240,2687
2022-02-04,Tennessee,47,1858817,22688
2022-02-04,Texas,48,6331037,80685
2022-02-04,Utah,49,898432,4173
2022-02-04,Vermont,50,106690,553
2022-02-04,Virgin Islands,78,14988,102
2022-02-04,Virginia,51,1572022,16703
2022-02-04,Washington,53,1365001,11068
2022-02-04,West Virginia,54,458112,5846
2022-02-04,Wisconsin,55,1535483,12600
2022-02-04,Wyoming,56,149842,1650
2022-02-05,Alabama,01,1242420,17371
2022-02-05,Alaska,02,223573,1064
2022-02-05,American Samoa,60,18,0
2022-02-05,Arizona,04,1911655,26628
2022-02-05,Arkansas,05,793361,9793
2022-02-05,California,06,8614417,81267
2022-02-05,Colorado,08,1276189,11423
2022-02-05,Connecticut,09,706140,10159
2022-02-05,Delaware,10,250756,2576
2022-02-05,District of Columbia,11,131543,1293
2022-02-05,Florida,12,5629602,66279
2022-02-05,Georgia,13,2334292,32109
2022-02-05,Guam,66,34757,297
2022-02-05,Hawaii,15,220275,1219
2022-02-05,Idaho,16,391151,4481
2022-02-05,Illinois,17,2962497,35157
2022-02-05,Indiana,18,1650853,21712
2022-02-05,Iowa,19,729700,8657
2022-02-05,Kansas,20,744965,7743
2022-02-05,Kentucky,21,1204762,13090
2022-02-05,Louisiana,22,1192375,15905
2022-02-05,Maine,23,181010,1804
2022-02-05,Maryland,24,963691,13691
2022-02-05,Massachusetts,25,1630462,22379
2022-02-05,Michigan,26,2289269,32835
2022-02-05,Minnesota,27,1359208,11749
2022-02-05,Mississippi,28,751862,11250
2022-02-05,Missouri,29,1370297,17859
2022-02-05,Montana,30,250718,3035
2022-02-05,Nebraska,31,445793,3755
2022-02-05,Nevada,32,665211,9144
2022-02-05,New Hampshire,33,281300,2246
2022-02-05,New Jersey,34,2129191,31948
2022-02-05,New Mexico,35,489701,6536
2022-02-05,New York,36,4827018,65013
2022-02-05,North Carolina,37,2470404,21107
2022-02-05,North Dakota,38,230163,2177
2022-02-05,Northern Mariana Islands,69,5891,23
2022-02-05,Ohio,39,2608055,34217
2022-02-05,Oklahoma,40,995546,12193
2022-02-05,Oregon,41,654343,6214
2022-02-05,Pennsylvania,42,2697242,41524
2022-02-05,Puerto Rico,72,496903,3939
2022-02-05,Rhode Island,44,347901,3354
2022-02-05,South Carolina,45,1406933,15791
2022-02-05,South Dakota,46,230240,2687
2022-02-05,Tennessee,47,1880559,22762
2022-02-05,Texas,48,6351228,80872
2022-02-05,Utah,49,898432,4173
2022-02-05,Vermont,50,106690,553
2022-02-05,Virgin Islands,78,14988,102
2022-02-05,Virginia,51,1572022,16703
2022-02-05,Washington,53,1365175,11068
2022-02-05,West Virginia,54,461846,5846
2022-02-05,Wisconsin,55,1535483,12600
2022-02-05,Wyoming,56,149842,1650
2022-02-06,Alabama,01,1242420,17371
2022-02-06,Alaska,02,223573,1064
2022-02-06,American Samoa,60,18,0
2022-02-06,Arizona,04,1918034,26639
2022-02-06,Arkansas,05,794342,9831
2022-02-06,California,06,8621360,81334
2022-02-06,Colorado,08,1276837,11427
2022-02-06,Connecticut,09,706140,10159
2022-02-06,Delaware,10,251192,2576
2022-02-06,District of Columbia,11,131543,1293
2022-02-06,Florida,12,5629602,66279
2022-02-06,Georgia,13,2334292,32109
2022-02-06,Guam,66,37082,297
2022-02-06,Hawaii,15,221173,1223
2022-02-06,Idaho,16,391151,4481
2022-02-06,Illinois,17,2962497,35157
2022-02-06,Indiana,18,1650853,21712
2022-02-06,Iowa,19,729700,8657
2022-02-06,Kansas,20,744965,7743
2022-02-06,Kentucky,21,1205118,13091
2022-02-06,Louisiana,22,1192375,15905
2022-02-06,Maine,23,181010,1804
2022-02-06,Maryland,24,964815,13724
2022-02-06,Massachusetts,25,1630462,22379
2022-02-06,Michigan,26,2289269,32835
2022-02-06,Minnesota,27,1359208,11749
2022-02-06,Mississippi,28,751862,11250
2022-02-06,Missouri,29,1371988,17869
2022-02-06,Montana,30,250718,3035
2022-02-06,Nebraska,31,445793,3755
2022-02-06,Nevada,32,665211,9144
2022-02-06,New Hampshire,33,281300,2246
2022-02-06,New Jersey,34,2131015,31966
2022-02-06,New Mexico,35,489701,6537
2022-02-06,New York,36,4835502,65148
2022-02-06,North Carolina,37,2470404,21107
2022-02-06,North Dakota,38,230166,2177
2022-02-06,Northern Mariana Islands,69,6102,23
2022-02-06,Ohio,39,2610125,34217
2022-02-06,Oklahoma,40,995546,12193
2022-02-06,Oregon,41,654343,6214
2022-02-06,Pennsylvania,42,2700036,41538
2022-02-06,Puerto Rico,72,498636,3944
2022-02-06,Rhode Island,44,347901,3354
2022-02-06,South Carolina,45,1406933,15791
2022-02-06,South Dakota,46,230240,2687
2022-02-06,Tennessee,47,1880559,22762
2022-02-06,Texas,48,6369286,80909
2022-02-06,Utah,49,898432,4173
2022-02-06,Vermont,50,106690,553
2022-02-06,Virgin Islands,78,14988,102
2022-02-06,Virginia,51,1572022,16703
2022-02-06,Washington,53,1365183,11068
2022-02-06,West Virginia,54,463357,5846
2022-02-06,Wisconsin,55,1535483,12600
2022-02-06,Wyoming,56,149842,1650
2022-02-07,Alabama,01,1245876,17387
2022-02-07,Alaska,02,226616,1064
2022-02-07,American Samoa,60,18,0
2022-02-07,Arizona,04,1922450,26639
2022-02-07,Arkansas,05,795071,9867
2022-02-07,California,06,8658747,81524
2022-02-07,Colorado,08,1283263,11624
2022-02-07,Connecticut,09,708278,10159
2022-02-07,Delaware,10,251467,2576
2022-02-07,District of Columbia,11,132170,1304
2022-02-07,Florida,12,5680958,66463
2022-02-07,Georgia,13,2345912,32247
2022-02-07,Guam,66,37581,299
2022-02-07,Hawaii,15,221983,1223
2022-02-07,Idaho,16,393151,4498
2022-02-07,Illinois,17,2976481,35373
2022-02-07,Indiana,18,1655907,21812
2022-02-07,Iowa,19,729700,8657
2022-02-07,Kansas,20,748991,7752
2022-02-07,Kentucky,21,1212237,13176
2022-02-07,Louisiana,22,1199682,15953
2022-02-07,Maine,23,181010,1804
2022-02-07,Maryland,24,965587,13745
2022-02-07,Massachusetts,25,1637528,22472
2022-02-07,Michigan,26,2300369,32874
2022-02-07,Minnesota,27,1365034,11784
2022-02-07,Mississippi,28,768457,11285
2022-02-07,Missouri,29,1375027,17883
2022-02-07,Montana,30,252611,3041
2022-02-07,Nebraska,31,447455,3755
2022-02-07,Nevada,32,668042,9186
2022-02-07,New Hampshire,33,284180,2260
2022-02-07,New Jersey,34,2132154,31987
2022-02-07,New Mexico,35,494368,6557
2022-02-07,New York,36,4839530,65217
2022-02-07,North Carolina,37,2494578,21259
2022-02-07,North Dakota,38,230868,2177
2022-02-07,Northern Mariana Islands,69,6332,23
2022-02-07,Ohio,39,2612719,34217
2022-02-07,Oklahoma,40,997783,12193
2022-02-07,Oregon,41,662250,6244
2022-02-07,Pennsylvania,42,2707891,41585
2022-02-07,Puerto Rico,72,498898,3945
2022-02-07,Rhode Island,44,349499,3363
2022-02-07,South Carolina,45,1421539,15929
2022-02-07,South Dakota,46,230834,2691
2022-02-07,Tennessee,47,1880559,22762
2022-02-07,Texas,48,6385413,80980
2022-02-07,Utah,49,903940,4191
2022-02-07,Vermont,50,107478,553
2022-02-07,Virgin Islands,78,14988,102
2022-02-07,Virginia,51,1584248,17107
2022-02-07,Washington,53,1380697,11175
2022-02-07,West Virginia,54,464630,5877
2022-02-07,Wisconsin,55,1542757,12669
2022-02-07,Wyoming,56,150722,1650
2022-02-08,Alabama,01,1250383,17407
2022-02-08,Alaska,02,226616,1064
2022-02-08,American Samoa,60,18,0
2022-02-08,Arizona,04,1926240,26822
2022-02-08,Arkansas,05,798036,9895
2022-02-08,California,06,8702299,81806
2022-02-08,Colorado,08,1286089,11646
2022-02-08,Connecticut,09,709621,10158
2022-02-08,Delaware,10,251669,2593
2022-02-08,District of Columbia,11,132257,1304
2022-02-08,Florida,12,5700264,66465
2022-02-08,Georgia,13,2350148,32363
2022-02-08,Guam,66,38425,300
2022-02-08,Hawaii,15,222504,1223
2022-02-08,Idaho,16,395467,4499
2022-02-08,Illinois,17,2982270,35476
2022-02-08,Indiana,18,1659054,21911
2022-02-08,Iowa,19,733153,8657
2022-02-08,Kansas,20,749114,7755
2022-02-08,Kentucky,21,1218456,13213
2022-02-08,Louisiana,22,1202265,16016
2022-02-08,Maine,23,182401,1816
2022-02-08,Maryland,24,966325,13787
2022-02-08,Massachusetts,25,1639656,22602
2022-02-08,Michigan,26,2300369,32874
2022-02-08,Minnesota,27,1375429,11832
2022-02-08,Mississippi,28,770522,11378
2022-02-08,Missouri,29,1378282,18155
2022-02-08,Montana,30,253899,3047
2022-02-08,Nebraska,31,448709,3802
2022-02-08,Nevada,32,669748,9236
2022-02-08,New Hampshire,33,284567,2270
2022-02-08,New Jersey,34,2134058,32094
2022-02-08,New Mexico,35,495769,6563
2022-02-08,New York,36,4843719,65402
2022-02-08,North Carolina,37,2499100,21335
2022-02-08,North Dakota,38,231841,2186
2022-02-08,Northern Mariana Islands,69,6563,23
2022-02-08,Ohio,39,2617104,34592
2022-02-08,Oklahoma,40,998769,12193
2022-02-08,Oregon,41,665486,6265
2022-02-08,Pennsylvania,42,2703494,41781
2022-02-08,Puerto Rico,72,498953,3960
2022-02-08,Rhode Island,44,350080,3365
2022-02-08,South Carolina,45,1423919,15986
2022-02-08,South Dakota,46,231379,2697
2022-02-08,Tennessee,47,1894885,22803
2022-02-08,Texas,48,6400529,81275
2022-02-08,Utah,49,905282,4223
2022-02-08,Vermont,50,107679,558
2022-02-08,Virgin Islands,78,15045,103
2022-02-08,Virginia,51,1588937,17227
2022-02-08,Washington,53,1381587,11187
2022-02-08,West Virginia,54,466125,5900
2022-02-08,Wisconsin,55,1545293,12740
2022-02-08,Wyoming,56,151159,1667
2022-02-09,Alabama,01,1254032,17452
2022-02-09,Alaska,02,228852,1082
2022-02-09,American Samoa,60,18,0
2022-02-09,Arizona,04,1931642,26856
2022-02-09,Arkansas,05,800373,9927
2022-02-09,California,06,8753919,82108
2022-02-09,Colorado,08,1289108,11735
2022-02-09,Connecticut,09,710669,10214
2022-02-09,Delaware,10,252068,2598
2022-02-09,District of Columbia,11,132384,1305
2022-02-09,Florida,12,5713185,66468
2022-02-09,Georgia,13,2355434,32543
2022-02-09,Guam,66,38425,300
2022-02-09,Hawaii,15,222974,1230
2022-02-09,Idaho,16,398033,4539
2022-02-09,Illinois,17,2987075,35600
2022-02-09,Indiana,18,1659054,21911
2022-02-09,Iowa,19,735422,8829
2022-02-09,Kansas,20,753534,7843
2022-02-09,Kentucky,21,1224302,13263
2022-02-09,Louisiana,22,1204688,16066
2022-02-09,Maine,23,183499,1819
2022-02-09,Maryland,24,967076,13827
2022-02-09,Massachusetts,25,1642896,22675
2022-02-09,Michigan,26,2311144,33249
2022-02-09,Minnesota,27,1379252,11872
2022-02-09,Mississippi,28,772844,11455
2022-02-09,Missouri,29,1382774,18191
2022-02-09,Montana,30,254922,3053
2022-02-09,Nebraska,31,449393,3802
2022-02-09,Nevada,32,671322,9270
2022-02-09,New Hampshire,33,285863,2284
2022-02-09,New Jersey,34,2136387,32187
2022-02-09,New Mexico,35,497570,6599
2022-02-09,New York,36,4849690,65553
2022-02-09,North Carolina,37,2509931,21494
2022-02-09,North Dakota,38,232723,2190
2022-02-09,Northern Mariana Islands,69,6784,23
2022-02-09,Ohio,39,2621375,34592
2022-02-09,Oklahoma,40,1000480,12425
2022-02-09,Oregon,41,668783,6322
2022-02-09,Pennsylvania,42,2708830,41897
2022-02-09,Puerto Rico,72,499424,3984
2022-02-09,Rhode Island,44,350715,3369
2022-02-09,South Carolina,45,1427869,16018
2022-02-09,South Dakota,46,232046,2706
2022-02-09,Tennessee,47,1900155,22903
2022-02-09,Texas,48,6415781,81559
2022-02-09,Utah,49,907346,4237
2022-02-09,Vermont,50,108166,562
2022-02-09,Virgin Islands,78,15045,103
2022-02-09,Virginia,51,1593675,17305
2022-02-09,Washington,53,1389806,11281
2022-02-09,West Virginia,54,468391,5939
2022-02-09,Wisconsin,55,1548408,12786
2022-02-09,Wyoming,56,151803,1667
2022-02-10,Alabama,01,1256745,17502
2022-02-10,Alaska,02,228852,1082
2022-02-10,American Samoa,60,57,0
2022-02-10,Arizona,04,1939021,27021
2022-02-10,Arkansas,05,802198,9937
2022-02-10,California,06,8767710,82321
2022-02-10,Colorado,08,1291590,11771
2022-02-10,Connecticut,09,711695,10219
2022-02-10,Delaware,10,252567,2601
2022-02-10,District of Columbia,11,132628,1305
2022-02-10,Florida,12,5723066,67322
2022-02-10,Georgia,13,2360327,32647
2022-02-10,Guam,66,38425,300
2022-02-10,Hawaii,15,224138,1236
2022-02-10,Idaho,16,400396,4540
2022-02-10,Illinois,17,2992617,35725
2022-02-10,Indiana,18,1665497,22028
2022-02-10,Iowa,19,736703,8829
2022-02-10,Kansas,20,753534,7844
2022-02-10,Kentucky,21,1230196,13310
2022-02-10,Louisiana,22,1207405,16138
2022-02-10,Maine,23,184614,1822
2022-02-10,Maryland,24,968176,13864
2022-02-10,Massachusetts,25,1645809,22737
2022-02-10,Michigan,26,2311144,33249
2022-02-10,Minnesota,27,1383715,11921
2022-02-10,Mississippi,28,774505,11508
2022-02-10,Missouri,29,1389422,18200
2022-02-10,Montana,30,256013,3063
2022-02-10,Nebraska,31,450048,3809
2022-02-10,Nevada,32,672296,9311
2022-02-10,New Hampshire,33,287020,2288
2022-02-10,New Jersey,34,2139579,32260
2022-02-10,New Mexico,35,499392,6631
2022-02-10,New York,36,4857125,65665
2022-02-10,North Carolina,37,2518790,21590
2022-02-10,North Dakota,38,233538,2193
2022-02-10,Northern Mariana Islands,69,7010,23
2022-02-10,Ohio,39,2625551,34592
2022-02-10,Oklahoma,40,1003158,12425
2022-02-10,Oregon,41,671923,6344
2022-02-10,Pennsylvania,42,2713459,42035
2022-02-10,Puerto Rico,72,500493,3994
2022-02-10,Rhode Island,44,351334,3375
2022-02-10,South Carolina,45,1431067,16136
2022-02-10,South Dakota,46,232400,2724
2022-02-10,Tennessee,47,1906492,22966
2022-02-10,Texas,48,6432669,81851
2022-02-10,Utah,49,909283,4250
2022-02-10,Vermont,50,108577,565
2022-02-10,Virgin Islands,78,15045,103
2022-02-10,Virginia,51,1598402,17393
2022-02-10,Washington,53,1393176,11287
2022-02-10,West Virginia,54,470807,5966
2022-02-10,Wisconsin,55,1551347,12843
2022-02-10,Wyoming,56,152206,1667
2022-02-11,Alabama,01,1259580,17505
2022-02-11,Alaska,02,230713,1082
2022-02-11,American Samoa,60,57,0
2022-02-11,Arizona,04,1941802,27073
2022-02-11,Arkansas,05,804145,9977
2022-02-11,California,06,8791266,82578
2022-02-11,Colorado,08,1294300,11814
2022-02-11,Connecticut,09,712884,10260
2022-02-11,Delaware,10,253010,2601
2022-02-11,District of Columbia,11,132820,1309
2022-02-11,Florida,12,5732856,67572
2022-02-11,Georgia,13,2364489,32758
2022-02-11,Guam,66,40264,307
2022-02-11,Hawaii,15,224833,1244
2022-02-11,Idaho,16,402153,4555
2022-02-11,Illinois,17,2992783,35725
2022-02-11,Indiana,18,1668288,22136
2022-02-11,Iowa,19,736703,8829
2022-02-11,Kansas,20,753803,7843
2022-02-11,Kentucky,21,1234992,13349
2022-02-11,Louisiana,22,1210398,16176
2022-02-11,Maine,23,185773,1824
2022-02-11,Maryland,24,968907,13874
2022-02-11,Massachusetts,25,1648656,22791
2022-02-11,Michigan,26,2319144,33426
2022-02-11,Minnesota,27,1388561,11957
2022-02-11,Mississippi,28,776717,11558
2022-02-11,Missouri,29,1390049,18207
2022-02-11,Montana,30,257205,3069
2022-02-11,Nebraska,31,450661,3815
2022-02-11,Nevada,32,673322,9335
2022-02-11,New Hampshire,33,288191,2294
2022-02-11,New Jersey,34,2142157,32319
2022-02-11,New Mexico,35,500516,6660
2022-02-11,New York,36,4861945,65785
2022-02-11,North Carolina,37,2526256,21675
2022-02-11,North Dakota,38,234205,2198
2022-02-11,Northern Mariana Islands,69,7199,23
2022-02-11,Ohio,39,2628814,35005
2022-02-11,Oklahoma,40,1005388,12425
2022-02-11,Oregon,41,674500,6355
2022-02-11,Pennsylvania,42,2717577,42134
2022-02-11,Puerto Rico,72,501219,4008
2022-02-11,Rhode Island,44,351844,3376
2022-02-11,South Carolina,45,1431067,16136
2022-02-11,South Dakota,46,232725,2730
2022-02-11,Tennessee,47,1912556,23015
2022-02-11,Texas,48,6447238,82101
2022-02-11,Utah,49,911075,4261
2022-02-11,Vermont,50,108969,566
2022-02-11,Virgin Islands,78,15171,105
2022-02-11,Virginia,51,1602677,17482
2022-02-11,Washington,53,1409126,11397
2022-02-11,West Virginia,54,472928,5992
2022-02-11,Wisconsin,55,1553717,12877
2022-02-11,Wyoming,56,152581,1667
2022-02-12,Alabama,01,1262018,17571
2022-02-12,Alaska,02,230713,1082
2022-02-12,American Samoa,60,57,0
2022-02-12,Arizona,04,1946086,27164
2022-02-12,Arkansas,05,806076,10025
2022-02-12,California,06,8795926,82660
2022-02-12,Colorado,08,1294884,11823
2022-02-12,Connecticut,09,712884,10260
2022-02-12,Delaware,10,253292,2643
2022-02-12,District of Columbia,11,132820,1309
2022-02-12,Florida,12,5741771,67572
2022-02-12,Georgia,13,2364489,32758
2022-02-12,Guam,66,40264,307
2022-02-12,Hawaii,15,225523,1255
2022-02-12,Idaho,16,403232,4554
2022-02-12,Illinois,17,2992783,35725
2022-02-12,Indiana,18,1668288,22136
2022-02-12,Iowa,19,739566,8829
2022-02-12,Kansas,20,753803,7843
2022-02-12,Kentucky,21,1235509,13355
2022-02-12,Louisiana,22,1210398,16176
2022-02-12,Maine,23,187697,1828
2022-02-12,Maryland,24,969848,13905
2022-02-12,Massachusetts,25,1648656,22791
2022-02-12,Michigan,26,2319144,33426
2022-02-12,Minnesota,27,1388561,11957
2022-02-12,Mississippi,28,776717,11558
2022-02-12,Missouri,29,1390245,18212
2022-02-12,Montana,30,257205,3069
2022-02-12,Nebraska,31,450661,3815
2022-02-12,Nevada,32,673322,9335
2022-02-12,New Hampshire,33,288191,2294
2022-02-12,New Jersey,34,2144050,32374
2022-02-12,New Mexico,35,500516,6660
2022-02-12,New York,36,4864803,65785
2022-02-12,North Carolina,37,2526256,21675
2022-02-12,North Dakota,38,234675,2201
2022-02-12,Northern Mariana Islands,69,7353,23
2022-02-12,Ohio,39,2630846,35005
2022-02-12,Oklahoma,40,1006846,12425
2022-02-12,Oregon,41,674500,6355
2022-02-12,Pennsylvania,42,2722395,42203
2022-02-12,Puerto Rico,72,501786,4025
2022-02-12,Rhode Island,44,351844,3376
2022-02-12,South Carolina,45,1431067,16136
2022-02-12,South Dakota,46,232725,2730
2022-02-12,Tennessee,47,1918273,23080
2022-02-12,Texas,48,6458145,82259
2022-02-12,Utah,49,911075,4261
2022-02-12,Vermont,50,108969,566
2022-02-12,Virgin Islands,78,15171,105
