date,state,fips,cases,deaths
2022-05-05,Arizona,04,2025435,30189
2022-05-05,Arkansas,05,836622,11403
2022-05-05,California,06,9266946,90581
2022-05-05,Colorado,08,1395573,12687
2022-05-05,Connecticut,09,764569,10858
2022-05-05,Delaware,10,263963,2919
2022-05-05,District of Columbia,11,141943,1340
2022-05-05,Florida,12,5952643,74039
2022-05-05,Georgia,13,2452012,36498
2022-05-05,Guam,66,49271,356
2022-05-05,Hawaii,15,246110,1425
2022-05-05,Idaho,16,446651,4931
2022-05-05,Illinois,17,3167273,37949
2022-05-05,Indiana,18,1705394,23591
2022-05-05,Iowa,19,765490,9533
2022-05-05,Kansas,20,777035,8635
2022-05-05,Kentucky,21,1339887,15571
2022-05-05,Louisiana,22,1239993,17273
2022-05-05,Maine,23,248798,2304
2022-05-05,Maryland,24,1038128,14482
2022-05-05,Massachusetts,25,1775311,20316
2022-05-05,Michigan,26,2444891,36064
2022-05-05,Minnesota,27,1461902,12801
2022-05-05,Mississippi,28,798467,12451
2022-05-05,Missouri,29,1442987,20513
2022-05-05,Montana,30,274720,3374
2022-05-05,Nebraska,31,480805,4216
2022-05-05,Nevada,32,721100,10780
2022-05-05,New Hampshire,33,312679,2487
2022-05-05,New Jersey,34,2277389,33474
2022-05-05,New Mexico,35,523621,7549
2022-05-05,New York,36,5191562,67770
2022-05-05,North Carolina,37,2675152,24587
2022-05-05,North Dakota,38,241488,2315
2022-05-05,Northern Mariana Islands,69,11281,34
2022-05-05,Ohio,39,2708071,38495
2022-05-05,Oklahoma,40,1042136,14346
2022-05-05,Oregon,41,728335,7520
2022-05-05,Pennsylvania,42,2828639,44733
2022-05-05,Puerto Rico,72,589426,4223
2022-05-05,Rhode Island,44,375119,3542
2022-05-05,South Carolina,45,1477345,17847
2022-05-05,South Dakota,46,238185,2915
2022-05-05,Tennessee,47,1984299,25926
2022-05-05,Texas,48,6765736,88346
2022-05-05,Utah,49,935708,4760
2022-05-05,Vermont,50,125699,642
2022-05-05,Virgin Islands,78,17012,113
2022-05-05,Virginia,51,1712801,20270
2022-05-05,Washington,53,1508738,12767
2022-05-05,West Virginia,54,502566,6879
2022-05-05,Wisconsin,55,1620497,14449
2022-05-05,Wyoming,56,156745,1814
2022-05-06,Alabama,01,1302397,19601
2022-05-06,Alaska,02,252847,1213
2022-05-06,American Samoa,60,5812,27
2022-05-06,Arizona,04,2025435,30189
2022-05-06,Arkansas,05,836829,11404
2022-05-06,California,06,9289686,90704
2022-05-06,Colorado,08,1396954,12694
2022-05-06,Connecticut,09,766172,10874
2022-05-06,Delaware,10,264376,2928
2022-05-06,District of Columbia,11,141943,1340
2022-05-06,Florida,12,5958618,74060
2022-05-06,Georgia,13,2452012,36498
2022-05-06,Guam,66,49292,356
2022-05-06,Hawaii,15,246110,1425
2022-05-06,Idaho,16,446956,4931
2022-05-06,Illinois,17,3174977,37956
2022-05-06,Indiana,18,1705394,23591
