date,state,fips,cases,deaths
2022-04-01,Alabama,01,1295468,19313
2022-04-01,Alaska,02,246144,1192
2022-04-01,American Samoa,60,3756,0
2022-04-01,Arizona,04,2007180,29268
2022-04-01,Arkansas,05,833029,11237
2022-04-01,California,06,9108198,89076
2022-04-01,Colorado,08,1352688,12175
2022-04-01,Connecticut,09,737276,10779
2022-04-01,Delaware,10,259746,2846
2022-04-01,District of Columbia,11,136886,1333
2022-04-01,Florida,12,5851512,73282
2022-04-01,Georgia,13,2430374,35636
2022-04-01,Guam,66,48234,347
2022-04-01,Hawaii,15,234659,1376
2022-04-01,Idaho,16,444298,4879
2022-04-01,Illinois,17,3075243,37684
2022-04-01,Indiana,18,1691470,23429
2022-04-01,Iowa,19,758463,9445
2022-04-01,Kansas,20,771200,8413
2022-04-01,Kentucky,21,1322770,14917
2022-04-01,Louisiana,22,1232513,17138
2022-04-01,Maine,23,236046,2202
2022-04-01,Maryland,24,1012621,14347
2022-04-01,Massachusetts,25,1700361,20115
2022-04-01,Michigan,26,2383197,35666
2022-04-01,Minnesota,27,1430319,12640
2022-04-01,Mississippi,28,794721,12399
2022-04-01,Missouri,29,1428279,20168
2022-04-01,Montana,30,272865,3249
2022-04-01,Nebraska,31,477724,4162
2022-04-01,Nevada,32,713287,10107
2022-04-01,New Hampshire,33,302678,2452
2022-04-01,New Jersey,34,2201324,33238
2022-04-01,New Mexico,35,517951,7281
2022-04-01,New York,36,4982764,67330
2022-04-01,North Carolina,37,2632182,23225
2022-04-01,North Dakota,38,239863,2279
2022-04-01,Northern Mariana Islands,69,11153,33
2022-04-01,Ohio,39,2672801,38042
2022-04-01,Oklahoma,40,1033848,14010
2022-04-01,Oregon,41,704515,7147
2022-04-01,Pennsylvania,42,2782174,44295
2022-04-01,Puerto Rico,72,514792,4170
2022-04-01,Rhode Island,44,361508,3522
2022-04-01,South Carolina,45,1468140,17591
2022-04-01,South Dakota,46,237109,2883
2022-04-01,Tennessee,47,1972377,25349
2022-04-01,Texas,48,6683298,87549
2022-04-01,Utah,49,928148,4714
2022-04-01,Vermont,50,116800,617
2022-04-01,Virgin Islands,78,15656,111
2022-04-01,Virginia,51,1669750,19714
2022-04-01,Washington,53,1457235,12566
2022-04-01,West Virginia,54,497864,6835
2022-04-01,Wisconsin,55,1585996,14317
2022-04-01,Wyoming,56,156167,1791
2022-04-02,Alabama,01,1295468,19313
2022-04-02,Alaska,02,246144,1192
2022-04-02,American Samoa,60,3756,0
2022-04-02,Arizona,04,2007180,29268
2022-04-02,Arkansas,05,833090,11251
2022-04-02,California,06,9108202,89076
2022-04-02,Colorado,08,1352688,12175
2022-04-02,Connecticut,09,737276,10779
2022-04-02,Delaware,10,259848,2870
