date,state,fips,cases,deaths
2022-11-02,South Dakota,46,265019,3065
2022-11-02,Tennessee,47,2305487,27839
2022-11-02,Texas,48,7928639,91349
2022-11-02,Utah,49,1045758,5056
2022-11-02,Vermont,50,145409,754
2022-11-02,Virgin Islands,78,23311,124
2022-11-02,Virginia,51,2122439,22211
2022-11-02,Washington,53,1838841,14631
2022-11-02,West Virginia,54,608652,7534
2022-11-02,Wisconsin,55,1900042,15481
2022-11-02,Wyoming,56,178866,1914
2022-11-03,Alabama,01,1534287,20558
2022-11-03,Alaska,02,298845,1369
2022-11-03,American Samoa,60,8257,34
2022-11-03,Arizona,04,2293015,31573
2022-11-03,Arkansas,05,960920,12506
2022-11-03,California,06,11383971,97064
2022-11-03,Colorado,08,1685037,13643
2022-11-03,Connecticut,09,914441,11478
2022-11-03,Delaware,10,313751,3147
2022-11-03,District of Columbia,11,170041,1397
2022-11-03,Florida,12,7149300,82176
2022-11-03,Georgia,13,2839500,39127
2022-11-03,Guam,66,59804,404
2022-11-03,Hawaii,15,354077,1708
2022-11-03,Idaho,16,501037,5228
2022-11-03,Illinois,17,3828247,40040
2022-11-03,Indiana,18,1942708,24950
2022-11-03,Iowa,19,864752,10207
2022-11-03,Kansas,20,890680,9632
2022-11-03,Kentucky,21,1618948,17322
2022-11-03,Louisiana,22,1463379,18193
2022-11-03,Maine,23,298179,2653
2022-11-03,Maryland,24,1272014,15585
2022-11-03,Massachusetts,25,2092838,22106
2022-11-03,Michigan,26,2897827,39407
2022-11-03,Minnesota,27,1691086,13873
2022-11-03,Mississippi,28,934401,12992
2022-11-03,Missouri,29,1690449,21869
2022-11-03,Montana,30,314811,3574
2022-11-03,Nebraska,31,535394,4562
2022-11-03,Nevada,32,854702,11570
2022-11-03,New Hampshire,33,357797,2764
2022-11-03,New Jersey,34,2803898,34935
2022-11-03,New Mexico,35,630082,8658
2022-11-03,New York,36,6253375,72505
2022-11-03,North Carolina,37,3246175,27244
2022-11-03,North Dakota,38,272812,2434
2022-11-03,Northern Mariana Islands,69,13212,41
2022-11-03,Ohio,39,3197300,40249
2022-11-03,Oklahoma,40,1211210,14992
2022-11-03,Oregon,41,910693,8726
2022-11-03,Pennsylvania,42,3317854,47840
2022-11-03,Puerto Rico,72,1018156,5268
2022-11-03,Rhode Island,44,433348,3705
2022-11-03,South Carolina,45,1725160,18633
2022-11-03,South Dakota,46,265019,3065
2022-11-03,Tennessee,47,2305487,27839
2022-11-03,Texas,48,7929279,91357
2022-11-03,Utah,49,1048168,5065
2022-11-03,Vermont,50,145409,754
2022-11-03,Virgin Islands,78,23311,124
2022-11-03,Virginia,51,2123638,22217
2022-11-03,Washington,53,1839241,14630
2022-11-03,West Virginia,54,608965,7534
2022-11-03,Wisconsin,55,1901398,15482
2022-11-03,Wyoming,56,178866,1914
2022-11-04,Alabama,01,1534287,20558
2022-11-04,Alaska,02,298845,1369
2022-11-04,American Samoa,60,8257,34
2022-11-04,Arizona,04,2293015,31573
2022-11-04,Arkansas,05,961287,12519
2022-11-04,California,06,11385477,97025
2022-11-04,Colorado,08,1686535,13653
2022-11-04,Connecticut,09,914850,11478
2022-11-04,Delaware,10,313913,3147
2022-11-04,District of Columbia,11,170041,1397
2022-11-04,Florida,12,7172457,82541
2022-11-04,Georgia,13,2839500,39127
2022-11-04,Guam,66,59804,404
2022-11-04,Hawaii,15,354077,1708
2022-11-04,Idaho,16,501043,5228
2022-11-04,Illinois,17,3830714,40058
2022-11-04,Indiana,18,1942708,24950
2022-11-04,Iowa,19,864752,10207
2022-11-04,Kansas,20,890703,9645
2022-11-04,Kentucky,21,1618948,17322
2022-11-04,Louisiana,22,1463379,18193
2022-11-04,Maine,23,298388,2661
2022-11-04,Maryland,24,1272849,15592
2022-11-04,Massachusetts,25,2092838,22106
2022-11-04,Michigan,26,2897827,39407
2022-11-04,Minnesota,27,1691086,13873
2022-11-04,Mississippi,28,934401,12992
2022-11-04,Missouri,29,1690568,21869
2022-11-04,Montana,30,315584,3577
2022-11-04,Nebraska,31,536296,4562
2022-11-04,Nevada,32,854702,11570
2022-11-04,New Hampshire,33,357999,2769
2022-11-04,New Jersey,34,2805871,34942
2022-11-04,New Mexico,35,630704,8666
2022-11-04,New York,36,6258681,72537
2022-11-04,North Carolina,37,3246175,27244
2022-11-04,North Dakota,38,273779,2434
2022-11-04,Northern Mariana Islands,69,13212,41
2022-11-04,Ohio,39,3197300,40249
2022-11-04,Oklahoma,40,1211210,14992
2022-11-04,Oregon,41,910693,8726
2022-11-04,Pennsylvania,42,3317854,47840
2022-11-04,Puerto Rico,72,1019369,5273
2022-11-04,Rhode Island,44,433348,3705
2022-11-04,South Carolina,45,1725160,18633
2022-11-04,South Dakota,46,265019,3065
2022-11-04,Tennessee,47,2305487,27839
2022-11-04,Texas,48,7932946,91376
2022-11-04,Utah,49,1048168,5065
2022-11-04,Vermont,50,145409,754
2022-11-04,Virgin Islands,78,23388,124
2022-11-04,Virginia,51,2124932,22222
2022-11-04,Washington,53,1839241,14630
2022-11-04,West Virginia,54,609356,7534
2022-11-04,Wisconsin,55,1902612,15492
2022-11-04,Wyoming,56,178866,1914
2022-11-05,Alabama,01,1534287,20558
2022-11-05,Alaska,02,298845,1369
2022-11-05,American Samoa,60,8257,34
2022-11-05,Arizona,04,2293015,31573
2022-11-05,Arkansas,05,961287,12519
2022-11-05,California,06,11385477,97025
2022-11-05,Colorado,08,1686535,13653
2022-11-05,Connecticut,09,914850,11478
2022-11-05,Delaware,10,313913,3147
2022-11-05,District of Columbia,11,170041,1397
2022-11-05,Florida,12,7172457,82541
2022-11-05,Georgia,13,2839500,39127
2022-11-05,Guam,66,59804,404
2022-11-05,Hawaii,15,354077,1708
2022-11-05,Idaho,16,501043,5228
2022-11-05,Illinois,17,3830714,40058
2022-11-05,Indiana,18,1942708,24950
2022-11-05,Iowa,19,864752,10207
2022-11-05,Kansas,20,890703,9645
2022-11-05,Kentucky,21,1618948,17322
2022-11-05,Louisiana,22,1463379,18193
2022-11-05,Maine,23,298571,2679
2022-11-05,Maryland,24,1272849,15592
2022-11-05,Massachusetts,25,2092838,22106
2022-11-05,Michigan,26,2897827,39407
2022-11-05,Minnesota,27,1691086,13873
2022-11-05,Mississippi,28,934401,12992
2022-11-05,Missouri,29,1690568,21869
2022-11-05,Montana,30,315584,3577
2022-11-05,Nebraska,31,536296,4562
2022-11-05,Nevada,32,854702,11570
2022-11-05,New Hampshire,33,357999,2769
2022-11-05,New Jersey,34,2805871,34942
2022-11-05,New Mexico,35,630704,8666
2022-11-05,New York,36,6260856,72537
2022-11-05,North Carolina,37,3246175,27244
2022-11-05,North Dakota,38,273779,2434
2022-11-05,Northern Mariana Islands,69,13212,41
2022-11-05,Ohio,39,3197300,40249
2022-11-05,Oklahoma,40,1211210,14992
2022-11-05,Oregon,41,910693,8726
2022-11-05,Pennsylvania,42,3317854,47840
2022-11-05,Puerto Rico,72,1020681,5276
2022-11-05,Rhode Island,44,433348,3705
2022-11-05,South Carolina,45,1725160,18633
2022-11-05,South Dakota,46,265019,3065
2022-11-05,Tennessee,47,2305487,27839
2022-11-05,Texas,48,7932946,91376
2022-11-05,Utah,49,1048168,5065
2022-11-05,Vermont,50,145409,754
2022-11-05,Virgin Islands,78,23388,124
2022-11-05,Virginia,51,2124932,22222
2022-11-05,Washington,53,1839300,14630
2022-11-05,West Virginia,54,609356,7534
2022-11-05,Wisconsin,55,1902612,15492
2022-11-05,Wyoming,56,178866,1914
2022-11-06,Alabama,01,1534287,20558
2022-11-06,Alaska,02,298845,1369
2022-11-06,American Samoa,60,8257,34
2022-11-06,Arizona,04,2293015,31573
2022-11-06,Arkansas,05,961765,12521
2022-11-06,California,06,11385477,97025
2022-11-06,Colorado,08,1686535,13653
2022-11-06,Connecticut,09,915594,11478
2022-11-06,Delaware,10,313913,3147
2022-11-06,District of Columbia,11,170041,1397
2022-11-06,Florida,12,7172457,82541
2022-11-06,Georgia,13,2839500,39127
2022-11-06,Guam,66,59804,404
2022-11-06,Hawaii,15,354077,1708
2022-11-06,Idaho,16,501043,5228
2022-11-06,Illinois,17,3830714,40058
2022-11-06,Indiana,18,1942708,24950
2022-11-06,Iowa,19,864752,10207
2022-11-06,Kansas,20,890703,9645
2022-11-06,Kentucky,21,1618948,17322
2022-11-06,Louisiana,22,1463379,18193
2022-11-06,Maine,23,298571,2679
2022-11-06,Maryland,24,1272849,15592
2022-11-06,Massachusetts,25,2092838,22106
2022-11-06,Michigan,26,2897827,39407
2022-11-06,Minnesota,27,1691086,13873
2022-11-06,Mississippi,28,934401,12992
2022-11-06,Missouri,29,1690568,21869
2022-11-06,Montana,30,315584,3577
2022-11-06,Nebraska,31,536296,4562
2022-11-06,Nevada,32,854702,11570
2022-11-06,New Hampshire,33,357999,2769
2022-11-06,New Jersey,34,2808399,34942
2022-11-06,New Mexico,35,630704,8666
2022-11-06,New York,36,6262784,72537
2022-11-06,North Carolina,37,3246175,27244
2022-11-06,North Dakota,38,273779,2434
2022-11-06,Northern Mariana Islands,69,13212,41
2022-11-06,Ohio,39,3197300,40249
2022-11-06,Oklahoma,40,1211210,14992
2022-11-06,Oregon,41,910693,8726
2022-11-06,Pennsylvania,42,3317854,47840
2022-11-06,Puerto Rico,72,1021642,5279
2022-11-06,Rhode Island,44,433348,3705
2022-11-06,South Carolina,45,1725160,18633
2022-11-06,South Dakota,46,265019,3065
2022-11-06,Tennessee,47,2305487,27839
2022-11-06,Texas,48,7932946,91376
2022-11-06,Utah,49,1048168,5065
2022-11-06,Vermont,50,145409,754
2022-11-06,Virgin Islands,78,23388,124
2022-11-06,Virginia,51,2124932,22222
2022-11-06,Washington,53,1839300,14630
2022-11-06,West Virginia,54,609356,7534
2022-11-06,Wisconsin,55,1902612,15492
2022-11-06,Wyoming,56,178866,1914
2022-11-07,Alabama,01,1534287,20558
2022-11-07,Alaska,02,298845,1369
2022-11-07,American Samoa,60,8257,34
2022-11-07,Arizona,04,2293015,31573
2022-11-07,Arkansas,05,961908,12521
2022-11-07,California,06,11388453,97042
2022-11-07,Colorado,08,1688375,13658
2022-11-07,Connecticut,09,915785,11478
2022-11-07,Delaware,10,314303,3147
2022-11-07,District of Columbia,11,170041,1397
2022-11-07,Florida,12,7172457,82541
2022-11-07,Georgia,13,2839500,39127
2022-11-07,Guam,66,59804,404
2022-11-07,Hawaii,15,354077,1708
2022-11-07,Idaho,16,501056,5228
2022-11-07,Illinois,17,3835468,40064
2022-11-07,Indiana,18,1942708,24950
2022-11-07,Iowa,19,864752,10207
2022-11-07,Kansas,20,890703,9645
2022-11-07,Kentucky,21,1624756,17363
2022-11-07,Louisiana,22,1463379,18193
2022-11-07,Maine,23,298571,2679
2022-11-07,Maryland,24,1273721,15593
2022-11-07,Massachusetts,25,2092838,22106
2022-11-07,Michigan,26,2897827,39407
2022-11-07,Minnesota,27,1691086,13873
2022-11-07,Mississippi,28,934401,12992
2022-11-07,Missouri,29,1690691,21869
2022-11-07,Montana,30,315677,3577
2022-11-07,Nebraska,31,536456,4562
2022-11-07,Nevada,32,854702,11570
2022-11-07,New Hampshire,33,358458,2772
2022-11-07,New Jersey,34,2810076,34949
2022-11-07,New Mexico,35,631988,8668
2022-11-07,New York,36,6272789,72572
2022-11-07,North Carolina,37,3246175,27244
2022-11-07,North Dakota,38,273779,2434
2022-11-07,Northern Mariana Islands,69,13212,41
2022-11-07,Ohio,39,3197300,40249
2022-11-07,Oklahoma,40,1211210,14992
2022-11-07,Oregon,41,910693,8726
2022-11-07,Pennsylvania,42,3318490,47840
2022-11-07,Puerto Rico,72,1022241,5279
2022-11-07,Rhode Island,44,433348,3705
2022-11-07,South Carolina,45,1725160,18633
2022-11-07,South Dakota,46,265019,3065
2022-11-07,Tennessee,47,2305487,27839
2022-11-07,Texas,48,7936925,91390
2022-11-07,Utah,49,1048168,5065
2022-11-07,Vermont,50,145409,754
2022-11-07,Virgin Islands,78,23413,124
2022-11-07,Virginia,51,2127581,22226
2022-11-07,Washington,53,1839328,14630
2022-11-07,West Virginia,54,609944,7536
2022-11-07,Wisconsin,55,1902612,15492
2022-11-07,Wyoming,56,178866,1914
2022-11-08,Alabama,01,1534287,20558
2022-11-08,Alaska,02,298969,1369
2022-11-08,American Samoa,60,8257,34
2022-11-08,Arizona,04,2293015,31573
2022-11-08,Arkansas,05,962329,12522
2022-11-08,California,06,11389933,97050
2022-11-08,Colorado,08,1689838,13671
2022-11-08,Connecticut,09,916172,11477
2022-11-08,Delaware,10,314303,3147
2022-11-08,District of Columbia,11,170041,1397
2022-11-08,Florida,12,7172457,82541
2022-11-08,Georgia,13,2839500,39127
2022-11-08,Guam,66,59908,405
2022-11-08,Hawaii,15,354077,1708
2022-11-08,Idaho,16,501065,5228
2022-11-08,Illinois,17,3835468,40064
2022-11-08,Indiana,18,1942708,24950
2022-11-08,Iowa,19,864752,10207
2022-11-08,Kansas,20,890703,9645
2022-11-08,Kentucky,21,1624756,17363
2022-11-08,Louisiana,22,1463379,18193
2022-11-08,Maine,23,298906,2698
2022-11-08,Maryland,24,1273721,15593
2022-11-08,Massachusetts,25,2092838,22106
2022-11-08,Michigan,26,2897827,39407
2022-11-08,Minnesota,27,1691086,13873
2022-11-08,Mississippi,28,934401,12992
2022-11-08,Missouri,29,1694272,21921
2022-11-08,Montana,30,315677,3577
2022-11-08,Nebraska,31,536548,4562
2022-11-08,Nevada,32,854702,11570
2022-11-08,New Hampshire,33,358581,2776
2022-11-08,New Jersey,34,2810076,34949
2022-11-08,New Mexico,35,632738,8675
2022-11-08,New York,36,6274325,72619
2022-11-08,North Carolina,37,3246175,27244
2022-11-08,North Dakota,38,273779,2434
2022-11-08,Northern Mariana Islands,69,13212,41
2022-11-08,Ohio,39,3197300,40249
2022-11-08,Oklahoma,40,1211210,14992
2022-11-08,Oregon,41,910693,8726
2022-11-08,Pennsylvania,42,3318490,47840
2022-11-08,Puerto Rico,72,1022644,5280
2022-11-08,Rhode Island,44,433348,3705
2022-11-08,South Carolina,45,1729333,18660
2022-11-08,South Dakota,46,265019,3065
2022-11-08,Tennessee,47,2305487,27839
2022-11-08,Texas,48,7937273,91391
2022-11-08,Utah,49,1048168,5065
2022-11-08,Vermont,50,145409,754
2022-11-08,Virgin Islands,78,23413,124
2022-11-08,Virginia,51,2128552,22231
2022-11-08,Washington,53,1840128,14638
2022-11-08,West Virginia,54,609944,7536
2022-11-08,Wisconsin,55,1906153,15509
2022-11-08,Wyoming,56,179366,1917
2022-11-09,Alabama,01,1534287,20558
2022-11-09,Alaska,02,298969,1369
2022-11-09,American Samoa,60,8257,34
2022-11-09,Arizona,04,2300375,31613
2022-11-09,Arkansas,05,962764,12523
2022-11-09,California,06,11392604,97077
2022-11-09,Colorado,08,1691057,13678
2022-11-09,Connecticut,09,916657,11527
2022-11-09,Delaware,10,314553,3148
2022-11-09,District of Columbia,11,170041,1397
2022-11-09,Florida,12,7172457,82541
2022-11-09,Georgia,13,2843881,39231
2022-11-09,Guam,66,59908,405
2022-11-09,Hawaii,15,355293,1713
2022-11-09,Idaho,16,502188,5240
2022-11-09,Illinois,17,3839548,40083
2022-11-09,Indiana,18,1948019,24950
2022-11-09,Iowa,19,866615,10229
2022-11-09,Kansas,20,893309,9645
2022-11-09,Kentucky,21,1624756,17363
2022-11-09,Louisiana,22,1465700,18217
2022-11-09,Maine,23,299138,2711
2022-11-09,Maryland,24,1275482,15603
2022-11-09,Massachusetts,25,2092838,22106
2022-11-09,Michigan,26,2899075,39522
2022-11-09,Minnesota,27,1691086,13873
2022-11-09,Mississippi,28,935770,13005
2022-11-09,Missouri,29,1694360,21921
2022-11-09,Montana,30,315677,3577
2022-11-09,Nebraska,31,536642,4563
2022-11-09,Nevada,32,854702,11580
2022-11-09,New Hampshire,33,358814,2782
2022-11-09,New Jersey,34,2813645,34967
2022-11-09,New Mexico,35,633631,8677
2022-11-09,New York,36,6280581,72667
2022-11-09,North Carolina,37,3255540,27274
2022-11-09,North Dakota,38,273779,2434
2022-11-09,Northern Mariana Islands,69,13212,41
2022-11-09,Ohio,39,3197300,40249
2022-11-09,Oklahoma,40,1211210,14992
2022-11-09,Oregon,41,913809,8743
2022-11-09,Pennsylvania,42,3330062,47994
2022-11-09,Puerto Rico,72,1023547,5285
2022-11-09,Rhode Island,44,433348,3705
2022-11-09,South Carolina,45,1729333,18660
2022-11-09,South Dakota,46,265890,3078
2022-11-09,Tennessee,47,2312489,27914
2022-11-09,Texas,48,7940800,91409
2022-11-09,Utah,49,1048168,5065
2022-11-09,Vermont,50,145838,763
2022-11-09,Virgin Islands,78,23435,124
2022-11-09,Virginia,51,2129506,22231
2022-11-09,Washington,53,1843416,14685
2022-11-09,West Virginia,54,610432,7538
2022-11-09,Wisconsin,55,1907238,15511
2022-11-09,Wyoming,56,179366,1917
2022-11-10,Alabama,01,1540329,20608
2022-11-10,Alaska,02,298969,1369
2022-11-10,American Samoa,60,8257,34
2022-11-10,Arizona,04,2300375,31613
2022-11-10,Arkansas,05,963047,12524
2022-11-10,California,06,11411448,97142
2022-11-10,Colorado,08,1691976,13684
2022-11-10,Connecticut,09,917119,11528
2022-11-10,Delaware,10,314684,3148
2022-11-10,District of Columbia,11,170482,1402
2022-11-10,Florida,12,7172457,82541
2022-11-10,Georgia,13,2843881,39231
2022-11-10,Guam,66,59908,405
2022-11-10,Hawaii,15,355293,1713
2022-11-10,Idaho,16,502243,5240
2022-11-10,Illinois,17,3841752,40109
2022-11-10,Indiana,18,1948019,25013
2022-11-10,Iowa,19,866615,10229
2022-11-10,Kansas,20,893319,9645
2022-11-10,Kentucky,21,1624756,17363
2022-11-10,Louisiana,22,1465700,18217
2022-11-10,Maine,23,299321,2711
2022-11-10,Maryland,24,1276832,15613
2022-11-10,Massachusetts,25,2099238,22209
2022-11-10,Michigan,26,2907819,39574
2022-11-10,Minnesota,27,1696286,13931
2022-11-10,Mississippi,28,935770,13005
2022-11-10,Missouri,29,1694478,21921
2022-11-10,Montana,30,315677,3577
2022-11-10,Nebraska,31,537129,4606
2022-11-10,Nevada,32,857473,11580
2022-11-10,New Hampshire,33,359019,2783
2022-11-10,New Jersey,34,2815780,34981
2022-11-10,New Mexico,35,634520,8679
2022-11-10,New York,36,6286317,72674
2022-11-10,North Carolina,37,3255540,27274
2022-11-10,North Dakota,38,273779,2434
2022-11-10,Northern Mariana Islands,69,13212,41
2022-11-10,Ohio,39,3208165,40257
2022-11-10,Oklahoma,40,1214559,15012
2022-11-10,Oregon,41,913809,8743
2022-11-10,Pennsylvania,42,3330062,47994
2022-11-10,Puerto Rico,72,1025083,5291
2022-11-10,Rhode Island,44,434653,3725
2022-11-10,South Carolina,45,1729333,18660
2022-11-10,South Dakota,46,265890,3078
2022-11-10,Tennessee,47,2312489,27914
2022-11-10,Texas,48,7941685,91411
2022-11-10,Utah,49,1051549,5076
2022-11-10,Vermont,50,145838,763
2022-11-10,Virgin Islands,78,23445,124
2022-11-10,Virginia,51,2130749,22232
2022-11-10,Washington,53,1843846,14685
2022-11-10,West Virginia,54,610675,7538
2022-11-10,Wisconsin,55,1908302,15517
2022-11-10,Wyoming,56,179366,1917
2022-11-11,Alabama,01,1540329,21093
2022-11-11,Alaska,02,298969,1374
2022-11-11,American Samoa,60,8257,34
2022-11-11,Arizona,04,2300375,31614
2022-11-11,Arkansas,05,963485,12534
2022-11-11,California,06,11411450,99505
2022-11-11,Colorado,08,1692864,13707
2022-11-11,Connecticut,09,918320,11537
2022-11-11,Delaware,10,314684,3148
2022-11-11,District of Columbia,11,170482,1487
2022-11-11,Florida,12,7172457,82541
2022-11-11,Georgia,13,2843881,39392
2022-11-11,Guam,66,59908,405
2022-11-11,Hawaii,15,355293,1713
2022-11-11,Idaho,16,502243,5250
2022-11-11,Illinois,17,3841752,40109
2022-11-11,Indiana,18,1948019,25013
2022-11-11,Iowa,19,866615,10231
2022-11-11,Kansas,20,893319,9767
2022-11-11,Kentucky,21,1624756,17467
2022-11-11,Louisiana,22,1465700,18239
2022-11-11,Maine,23,299501,2743
2022-11-11,Maryland,24,1276832,15731
2022-11-11,Massachusetts,25,2099238,22209
2022-11-11,Michigan,26,2907819,39574
2022-11-11,Minnesota,27,1696286,13931
2022-11-11,Mississippi,28,935770,13036
2022-11-11,Missouri,29,1695466,22981
2022-11-11,Montana,30,315677,3595
2022-11-11,Nebraska,31,538374,4759
2022-11-11,Nevada,32,857473,11707
2022-11-11,New Hampshire,33,359019,2783
2022-11-11,New Jersey,34,2815780,34981
2022-11-11,New Mexico,35,634520,8696
2022-11-11,New York,36,6288122,76406
2022-11-11,North Carolina,37,3255540,28488
2022-11-11,North Dakota,38,274701,2434
2022-11-11,Northern Mariana Islands,69,13212,41
2022-11-11,Ohio,39,3208165,40470
2022-11-11,Oklahoma,40,1214559,15775
2022-11-11,Oregon,41,913809,8750
2022-11-11,Pennsylvania,42,3330062,48081
2022-11-11,Puerto Rico,72,1026370,5294
2022-11-11,Rhode Island,44,434653,3751
2022-11-11,South Carolina,45,1729333,19235
2022-11-11,South Dakota,46,265890,3096
2022-11-11,Tennessee,47,2312489,27914
2022-11-11,Texas,48,7941909,92190
2022-11-11,Utah,49,1051549,5076
2022-11-11,Vermont,50,145838,763
2022-11-11,Virgin Islands,78,23445,124
2022-11-11,Virginia,51,2131894,22371
2022-11-11,Washington,53,1843846,14689
2022-11-11,West Virginia,54,610675,7671
2022-11-11,Wisconsin,55,1909301,15583
2022-11-11,Wyoming,56,179366,1918
2022-11-12,Alabama,01,1540329,21093
2022-11-12,Alaska,02,298969,1374
2022-11-12,American Samoa,60,8257,34
2022-11-12,Arizona,04,2300375,31614
2022-11-12,Arkansas,05,963639,12534
2022-11-12,California,06,11411450,99505
2022-11-12,Colorado,08,1692864,13707
2022-11-12,Connecticut,09,918320,11537
2022-11-12,Delaware,10,314684,3148
2022-11-12,District of Columbia,11,170482,1487
2022-11-12,Florida,12,7172457,82541
2022-11-12,Georgia,13,2843881,39392
2022-11-12,Guam,66,59908,405
2022-11-12,Hawaii,15,355293,1713
2022-11-12,Idaho,16,502243,5250
2022-11-12,Illinois,17,3841752,40109
2022-11-12,Indiana,18,1948019,25013
2022-11-12,Iowa,19,866615,10231
2022-11-12,Kansas,20,893319,9767
2022-11-12,Kentucky,21,1624756,17467
2022-11-12,Louisiana,22,1465700,18239
2022-11-12,Maine,23,299501,2743
2022-11-12,Maryland,24,1276832,15731
2022-11-12,Massachusetts,25,2099238,22209
2022-11-12,Michigan,26,2907819,39574
2022-11-12,Minnesota,27,1696286,13931
2022-11-12,Mississippi,28,935770,13036
2022-11-12,Missouri,29,1695466,22981
2022-11-12,Montana,30,315677,3595
2022-11-12,Nebraska,31,538374,4759
2022-11-12,Nevada,32,857473,11707
2022-11-12,New Hampshire,33,359019,2783
2022-11-12,New Jersey,34,2815780,34981
2022-11-12,New Mexico,35,634520,8696
2022-11-12,New York,36,6289735,76406
2022-11-12,North Carolina,37,3255540,28488
2022-11-12,North Dakota,38,274701,2434
2022-11-12,Northern Mariana Islands,69,13212,41
2022-11-12,Ohio,39,3208165,40470
2022-11-12,Oklahoma,40,1214559,15775
2022-11-12,Oregon,41,913809,8750
2022-11-12,Pennsylvania,42,3330062,48081
2022-11-12,Puerto Rico,72,1027178,5296
2022-11-12,Rhode Island,44,434653,3751
2022-11-12,South Carolina,45,1729333,19235
2022-11-12,South Dakota,46,265890,3096
2022-11-12,Tennessee,47,2312489,27914
2022-11-12,Texas,48,7941909,92190
