date,state,fips,cases,deaths
2022-03-02,Nebraska,31,475888,3986
2022-03-02,Nevada,32,684441,9753
2022-03-02,New Hampshire,33,298808,2396
2022-03-02,New Jersey,34,2170061,32966
2022-03-02,New Mexico,35,512550,6941
2022-03-02,New York,36,4911447,66829
2022-03-02,North Carolina,37,2594720,22681
2022-03-02,North Dakota,38,238354,2246
2022-03-02,Northern Mariana Islands,69,9856,30
2022-03-02,Ohio,39,2656162,36822
2022-03-02,Oklahoma,40,1022769,13278
2022-03-02,Oregon,41,695323,6652
2022-03-02,Pennsylvania,42,2759653,43421
2022-03-02,Puerto Rico,72,507324,4122
2022-03-02,Rhode Island,44,356436,3413
2022-03-02,South Carolina,45,1461805,16928
2022-03-02,South Dakota,46,236132,2814
2022-03-02,Tennessee,47,1959798,24298
2022-03-02,Texas,48,6569669,85346
2022-03-02,Utah,49,923777,4436
2022-03-02,Vermont,50,112728,602
2022-03-02,Virgin Islands,78,15410,109
2022-03-02,Virginia,51,1643050,18859
2022-03-02,Washington,53,1428260,12020
2022-03-02,West Virginia,54,491042,6381
2022-03-02,Wisconsin,55,1573692,13398
2022-03-02,Wyoming,56,155277,1741
2022-03-03,Alabama,01,1282372,18407
2022-03-03,Alaska,02,238547,1155
2022-03-03,American Samoa,60,154,0
2022-03-03,Arizona,04,1980769,27947
2022-03-03,Arkansas,05,821717,10661
2022-03-03,California,06,8995103,86135
2022-03-03,Colorado,08,1322851,12047
2022-03-03,Connecticut,09,724401,10515
2022-03-03,Delaware,10,256895,2711
2022-03-03,District of Columbia,11,134678,1321
2022-03-03,Florida,12,5812552,70789
2022-03-03,Georgia,13,2398885,34333
2022-03-03,Guam,66,46210,332
2022-03-03,Hawaii,15,231006,1341
2022-03-03,Idaho,16,431010,4774
2022-03-03,Illinois,17,3041322,37054
2022-03-03,Indiana,18,1687170,22963
2022-03-03,Iowa,19,755022,9171
2022-03-03,Kansas,20,767944,8000
2022-03-03,Kentucky,21,1294942,14009
2022-03-03,Louisiana,22,1227713,16711
2022-03-03,Maine,23,229275,2078
2022-03-03,Maryland,24,1003773,14160
2022-03-03,Massachusetts,25,1674777,23553
2022-03-03,Michigan,26,2357880,34727
2022-03-03,Minnesota,27,1417205,12362
2022-03-03,Mississippi,28,790986,12124
2022-03-03,Missouri,29,1415584,19301
2022-03-03,Montana,30,269233,3204
2022-03-03,Nebraska,31,476008,4002
2022-03-03,Nevada,32,684821,9774
2022-03-03,New Hampshire,33,298993,2398
2022-03-03,New Jersey,34,2171339,32982
2022-03-03,New Mexico,35,512938,6958
2022-03-03,New York,36,4913870,66863
2022-03-03,North Carolina,37,2597136,22735
2022-03-03,North Dakota,38,238505,2252
2022-03-03,Northern Mariana Islands,69,9922,30
2022-03-03,Ohio,39,2657358,36822
2022-03-03,Oklahoma,40,1023358,13278
2022-03-03,Oregon,41,696003,6686
2022-03-03,Pennsylvania,42,2760952,43486
2022-03-03,Puerto Rico,72,507639,4128
2022-03-03,Rhode Island,44,356627,3415
2022-03-03,South Carolina,45,1462329,16959
2022-03-03,South Dakota,46,236221,2820
2022-03-03,Tennessee,47,1961471,24386
2022-03-03,Texas,48,6573893,85461
2022-03-03,Utah,49,924174,4442
2022-03-03,Vermont,50,112906,604
2022-03-03,Virgin Islands,78,15412,109
2022-03-03,Virginia,51,1644694,18905
2022-03-03,Washington,53,1428413,12020
2022-03-03,West Virginia,54,491698,6427
2022-03-03,Wisconsin,55,1574274,13450
2022-03-03,Wyoming,56,155349,1741
2022-03-04,Alabama,01,1282945,18480
2022-03-04,Alaska,02,239242,1155
2022-03-04,American Samoa,60,215,0
2022-03-04,Arizona,04,1980769,27947
2022-03-04,Arkansas,05,822202,10681
2022-03-04,California,06,9001579,86345
2022-03-04,Colorado,08,1323629,12049
2022-03-04,Connecticut,09,724833,10543
2022-03-04,Delaware,10,257065,2713
2022-03-04,District of Columbia,11,134678,1321
2022-03-04,Florida,12,5814521,70997
2022-03-04,Georgia,13,2400173,34406
2022-03-04,Guam,66,46210,332
2022-03-04,Hawaii,15,231222,1345
2022-03-04,Idaho,16,432574,4790
2022-03-04,Illinois,17,3042622,37108
2022-03-04,Indiana,18,1687733,23002
2022-03-04,Iowa,19,755022,9171
2022-03-04,Kansas,20,768454,8007
2022-03-04,Kentucky,21,1296960,14069
2022-03-04,Louisiana,22,1228045,16754
2022-03-04,Maine,23,230273,2109
2022-03-04,Maryland,24,1004171,14171
2022-03-04,Massachusetts,25,1675767,23577
2022-03-04,Michigan,26,2360182,34802
2022-03-04,Minnesota,27,1418001,12373
2022-03-04,Mississippi,28,791208,12151
2022-03-04,Missouri,29,1416290,19309
2022-03-04,Montana,30,271257,3205
2022-03-04,Nebraska,31,476194,4013
2022-03-04,Nevada,32,685346,9799
2022-03-04,New Hampshire,33,299213,2402
2022-03-04,New Jersey,34,2172771,32999
2022-03-04,New Mexico,35,513311,6974
2022-03-04,New York,36,4914637,66895
2022-03-04,North Carolina,37,2599829,22773
2022-03-04,North Dakota,38,238625,2252
2022-03-04,Northern Mariana Islands,69,9999,30
2022-03-04,Ohio,39,2658276,37018
2022-03-04,Oklahoma,40,1024471,13278
2022-03-04,Oregon,41,696717,6709
2022-03-04,Pennsylvania,42,2762093,43525
2022-03-04,Puerto Rico,72,507872,4130
2022-03-04,Rhode Island,44,356783,3417
2022-03-04,South Carolina,45,1462846,16961
2022-03-04,South Dakota,46,236276,2827
2022-03-04,Tennessee,47,1962720,24409
2022-03-04,Texas,48,6577872,85695
2022-03-04,Utah,49,924436,4453
2022-03-04,Vermont,50,113107,607
2022-03-04,Virgin Islands,78,15426,109
2022-03-04,Virginia,51,1645791,18955
2022-03-04,Washington,53,1430901,12098
2022-03-04,West Virginia,54,492276,6440
2022-03-04,Wisconsin,55,1574810,13489
2022-03-04,Wyoming,56,155426,1741
2022-03-05,Alabama,01,1282945,18480
2022-03-05,Alaska,02,239242,1155
2022-03-05,American Samoa,60,229,0
2022-03-05,Arizona,04,1980769,27947
2022-03-05,Arkansas,05,822900,10699
2022-03-05,California,06,9002938,86394
2022-03-05,Colorado,08,1323810,12051
2022-03-05,Connecticut,09,724833,10543
2022-03-05,Delaware,10,257181,2751
2022-03-05,District of Columbia,11,134678,1321
2022-03-05,Florida,12,5816275,70997
2022-03-05,Georgia,13,2400173,34406
2022-03-05,Guam,66,46314,332
2022-03-05,Hawaii,15,231395,1350
2022-03-05,Idaho,16,432574,4790
2022-03-05,Illinois,17,3042622,37108
2022-03-05,Indiana,18,1687733,23002
2022-03-05,Iowa,19,755547,9171
2022-03-05,Kansas,20,768454,8007
2022-03-05,Kentucky,21,1297193,14075
2022-03-05,Louisiana,22,1228045,16754
2022-03-05,Maine,23,230720,2135
2022-03-05,Maryland,24,1004553,14176
2022-03-05,Massachusetts,25,1675767,23577
2022-03-05,Michigan,26,2360182,34802
2022-03-05,Minnesota,27,1418001,12373
2022-03-05,Mississippi,28,791208,12151
2022-03-05,Missouri,29,1416369,19312
2022-03-05,Montana,30,271257,3205
2022-03-05,Nebraska,31,476194,4013
2022-03-05,Nevada,32,685346,9799
2022-03-05,New Hampshire,33,299213,2402
2022-03-05,New Jersey,34,2173813,33012
2022-03-05,New Mexico,35,513311,6974
2022-03-05,New York,36,4917196,66907
2022-03-05,North Carolina,37,2599829,22773
2022-03-05,North Dakota,38,238702,2258
2022-03-05,Northern Mariana Islands,69,10074,30
2022-03-05,Ohio,39,2659138,37018
2022-03-05,Oklahoma,40,1024471,13278
2022-03-05,Oregon,41,696717,6709
2022-03-05,Pennsylvania,42,2763033,43525
2022-03-05,Puerto Rico,72,508188,4133
2022-03-05,Rhode Island,44,356783,3417
2022-03-05,South Carolina,45,1462846,16961
2022-03-05,South Dakota,46,236276,2827
2022-03-05,Tennessee,47,1963475,24432
2022-03-05,Texas,48,6581796,85793
2022-03-05,Utah,49,924436,4453
2022-03-05,Vermont,50,113107,607
2022-03-05,Virgin Islands,78,15426,109
2022-03-05,Virginia,51,1645791,18955
2022-03-05,Washington,53,1430901,12098
2022-03-05,West Virginia,54,492276,6440
2022-03-05,Wisconsin,55,1574810,13489
2022-03-05,Wyoming,56,155426,1741
2022-03-06,Alabama,01,1282945,18480
2022-03-06,Alaska,02,239242,1155
2022-03-06,American Samoa,60,243,0
2022-03-06,Arizona,04,1980769,27947
2022-03-06,Arkansas,05,823210,10713
2022-03-06,California,06,9003101,86429
2022-03-06,Colorado,08,1323915,12051
2022-03-06,Connecticut,09,724833,10543
2022-03-06,Delaware,10,257270,2751
2022-03-06,District of Columbia,11,134678,1321
2022-03-06,Florida,12,5816275,70997
2022-03-06,Georgia,13,2400173,34406
2022-03-06,Guam,66,46511,332
2022-03-06,Hawaii,15,231572,1351
2022-03-06,Idaho,16,432574,4790
2022-03-06,Illinois,17,3042622,37108
2022-03-06,Indiana,18,1687733,23002
2022-03-06,Iowa,19,755547,9171
2022-03-06,Kansas,20,768454,8007
2022-03-06,Kentucky,21,1297318,14075
2022-03-06,Louisiana,22,1228045,16754
2022-03-06,Maine,23,230720,2136
2022-03-06,Maryland,24,1004802,14183
2022-03-06,Massachusetts,25,1675767,23577
2022-03-06,Michigan,26,2360182,34802
2022-03-06,Minnesota,27,1418001,12373
2022-03-06,Mississippi,28,791208,12151
2022-03-06,Missouri,29,1416369,19312
2022-03-06,Montana,30,271257,3205
2022-03-06,Nebraska,31,476194,4013
2022-03-06,Nevada,32,685346,9799
2022-03-06,New Hampshire,33,299213,2402
2022-03-06,New Jersey,34,2174464,33015
2022-03-06,New Mexico,35,513311,6974
2022-03-06,New York,36,4920181,66940
2022-03-06,North Carolina,37,2599829,22773
2022-03-06,North Dakota,38,238753,2258
2022-03-06,Northern Mariana Islands,69,10074,30
2022-03-06,Ohio,39,2659498,37018
2022-03-06,Oklahoma,40,1024471,13278
2022-03-06,Oregon,41,696717,6709
2022-03-06,Pennsylvania,42,2763589,43600
2022-03-06,Puerto Rico,72,508376,4134
2022-03-06,Rhode Island,44,356783,3417
2022-03-06,South Carolina,45,1462846,16961
2022-03-06,South Dakota,46,236276,2827
2022-03-06,Tennessee,47,1963475,24432
2022-03-06,Texas,48,6582314,85835
2022-03-06,Utah,49,924436,4453
2022-03-06,Vermont,50,113107,607
2022-03-06,Virgin Islands,78,15426,109
2022-03-06,Virginia,51,1645791,18955
2022-03-06,Washington,53,1430938,12098
2022-03-06,West Virginia,54,492276,6440
2022-03-06,Wisconsin,55,1574810,13489
2022-03-06,Wyoming,56,155426,1741
2022-03-07,Alabama,01,1286655,18569
2022-03-07,Alaska,02,239705,1155
2022-03-07,American Samoa,60,291,0
2022-03-07,Arizona,04,1980769,27947
2022-03-07,Arkansas,05,823532,10724
2022-03-07,California,06,9013699,86731
2022-03-07,Colorado,08,1326570,12066
2022-03-07,Connecticut,09,727542,10542
2022-03-07,Delaware,10,257325,2751
2022-03-07,District of Columbia,11,134678,1321
2022-03-07,Florida,12,5818732,71326
2022-03-07,Georgia,13,2401996,34471
2022-03-07,Guam,66,46511,332
2022-03-07,Hawaii,15,231659,1351
2022-03-07,Idaho,16,434248,4799
2022-03-07,Illinois,17,3045351,37151
2022-03-07,Indiana,18,1689177,23017
2022-03-07,Iowa,19,755547,9171
2022-03-07,Kansas,20,768763,8013
2022-03-07,Kentucky,21,1299116,14136
2022-03-07,Louisiana,22,1228580,16785
2022-03-07,Maine,23,230720,2136
2022-03-07,Maryland,24,1005025,14188
2022-03-07,Massachusetts,25,1677619,23614
2022-03-07,Michigan,26,2362035,34819
2022-03-07,Minnesota,27,1418884,12391
2022-03-07,Mississippi,28,791817,12171
2022-03-07,Missouri,29,1417344,19312
2022-03-07,Montana,30,271432,3209
2022-03-07,Nebraska,31,476481,4013
2022-03-07,Nevada,32,685865,9820
2022-03-07,New Hampshire,33,299651,2403
2022-03-07,New Jersey,34,2175439,33027
2022-03-07,New Mexico,35,513994,6990
2022-03-07,New York,36,4921272,66955
2022-03-07,North Carolina,37,2603972,22812
2022-03-07,North Dakota,38,238784,2258
2022-03-07,Northern Mariana Islands,69,10074,30
2022-03-07,Ohio,39,2659929,37018
2022-03-07,Oklahoma,40,1024471,13278
2022-03-07,Oregon,41,697775,6743
2022-03-07,Pennsylvania,42,2764367,43600
2022-03-07,Puerto Rico,72,508522,4135
2022-03-07,Rhode Island,44,357136,3419
2022-03-07,South Carolina,45,1463842,17186
2022-03-07,South Dakota,46,236351,2834
2022-03-07,Tennessee,47,1963475,24432
2022-03-07,Texas,48,6585830,85878
2022-03-07,Utah,49,924978,4461
2022-03-07,Vermont,50,113407,607
2022-03-07,Virgin Islands,78,15426,109
2022-03-07,Virginia,51,1648179,19060
2022-03-07,Washington,53,1432966,12141
2022-03-07,West Virginia,54,493361,6452
2022-03-07,Wisconsin,55,1575947,13515
2022-03-07,Wyoming,56,155492,1741
2022-03-08,Alabama,01,1287286,18648
2022-03-08,Alaska,02,239705,1155
2022-03-08,American Samoa,60,291,0
2022-03-08,Arizona,04,1980769,27947
2022-03-08,Arkansas,05,823926,10760
2022-03-08,California,06,9016956,86818
2022-03-08,Colorado,08,1327442,12069
2022-03-08,Connecticut,09,728733,10591
2022-03-08,Delaware,10,257367,2752
2022-03-08,District of Columbia,11,134678,1321
2022-03-08,Florida,12,5820320,71326
2022-03-08,Georgia,13,2402922,34566
2022-03-08,Guam,66,46806,335
2022-03-08,Hawaii,15,231722,1351
2022-03-08,Idaho,16,435074,4799
2022-03-08,Illinois,17,3046409,37180
2022-03-08,Indiana,18,1689533,23038
2022-03-08,Iowa,19,755968,9171
2022-03-08,Kansas,20,768821,8015
2022-03-08,Kentucky,21,1299443,14158
2022-03-08,Louisiana,22,1228925,16813
2022-03-08,Maine,23,231285,2138
2022-03-08,Maryland,24,1005319,14206
2022-03-08,Massachusetts,25,1678247,23679
2022-03-08,Michigan,26,2362035,34819
2022-03-08,Minnesota,27,1420339,12411
2022-03-08,Mississippi,28,791966,12206
2022-03-08,Missouri,29,1418171,19518
2022-03-08,Montana,30,271578,3210
2022-03-08,Nebraska,31,476572,4017
2022-03-08,Nevada,32,686236,9844
2022-03-08,New Hampshire,33,299749,2408
2022-03-08,New Jersey,34,2176633,33050
2022-03-08,New Mexico,35,514170,7012
2022-03-08,New York,36,4922305,66990
2022-03-08,North Carolina,37,2604965,22827
2022-03-08,North Dakota,38,238863,2261
2022-03-08,Northern Mariana Islands,69,10229,30
2022-03-08,Ohio,39,2660728,37212
2022-03-08,Oklahoma,40,1026472,13278
2022-03-08,Oregon,41,698127,6772
2022-03-08,Pennsylvania,42,2765682,43692
2022-03-08,Puerto Rico,72,508545,4140
2022-03-08,Rhode Island,44,357266,3419
2022-03-08,South Carolina,45,1463920,17221
2022-03-08,South Dakota,46,236432,2843
2022-03-08,Tennessee,47,1964812,24461
2022-03-08,Texas,48,6590759,85991
2022-03-08,Utah,49,925081,4485
2022-03-08,Vermont,50,113454,608
2022-03-08,Virgin Islands,78,15440,109
2022-03-08,Virginia,51,1649266,19098
2022-03-08,Washington,53,1433011,12141
2022-03-08,West Virginia,54,493653,6470
2022-03-08,Wisconsin,55,1576360,13562
2022-03-08,Wyoming,56,155558,1749
2022-03-09,Alabama,01,1287822,18694
2022-03-09,Alaska,02,241191,1165
2022-03-09,American Samoa,60,343,0
2022-03-09,Arizona,04,1987318,28097
2022-03-09,Arkansas,05,824469,10799
2022-03-09,California,06,9021781,87032
2022-03-09,Colorado,08,1328601,12078
2022-03-09,Connecticut,09,729063,10609
2022-03-09,Delaware,10,257438,2752
2022-03-09,District of Columbia,11,135086,1324
2022-03-09,Florida,12,5821833,71397
2022-03-09,Georgia,13,2404173,34641
2022-03-09,Guam,66,46969,336
2022-03-09,Hawaii,15,231844,1351
2022-03-09,Idaho,16,436126,4810
2022-03-09,Illinois,17,3048034,37214
2022-03-09,Indiana,18,1690000,23115
2022-03-09,Iowa,19,756257,9262
2022-03-09,Kansas,20,769350,8027
2022-03-09,Kentucky,21,1299733,14172
2022-03-09,Louisiana,22,1229337,16832
2022-03-09,Maine,23,231469,2136
2022-03-09,Maryland,24,1005596,14218
2022-03-09,Massachusetts,25,1679034,23708
2022-03-09,Michigan,26,2364186,35096
2022-03-09,Minnesota,27,1420910,12428
2022-03-09,Mississippi,28,792129,12228
2022-03-09,Missouri,29,1418704,19528
2022-03-09,Montana,30,271706,3212
2022-03-09,Nebraska,31,476690,4022
2022-03-09,Nevada,32,686806,9875
2022-03-09,New Hampshire,33,299873,2408
2022-03-09,New Jersey,34,2177598,33054
2022-03-09,New Mexico,35,514511,7028
2022-03-09,New York,36,4923926,66995
2022-03-09,North Carolina,37,2606731,22874
2022-03-09,North Dakota,38,238955,2265
2022-03-09,Northern Mariana Islands,69,10284,30
2022-03-09,Ohio,39,2661557,37212
2022-03-09,Oklahoma,40,1026472,13278
2022-03-09,Oregon,41,698564,6800
2022-03-09,Pennsylvania,42,2766523,43730
2022-03-09,Puerto Rico,72,508727,4144
2022-03-09,Rhode Island,44,357440,3419
2022-03-09,South Carolina,45,1464224,17251
2022-03-09,South Dakota,46,236503,2844
2022-03-09,Tennessee,47,1965388,24477
2022-03-09,Texas,48,6595895,86117
2022-03-09,Utah,49,925279,4494
2022-03-09,Vermont,50,113651,608
2022-03-09,Virgin Islands,78,15444,109
2022-03-09,Virginia,51,1650334,19141
2022-03-09,Washington,53,1435562,12210
2022-03-09,West Virginia,54,494030,6488
2022-03-09,Wisconsin,55,1576930,13620
2022-03-09,Wyoming,56,155629,1749
2022-03-10,Alabama,01,1288454,18766
2022-03-10,Alaska,02,241191,1165
2022-03-10,American Samoa,60,382,0
2022-03-10,Arizona,04,1987318,28097
2022-03-10,Arkansas,05,824988,10836
2022-03-10,California,06,9028579,87197
2022-03-10,Colorado,08,1329539,12081
2022-03-10,Connecticut,09,729354,10615
2022-03-10,Delaware,10,257848,2753
2022-03-10,District of Columbia,11,135086,1324
2022-03-10,Florida,12,5823350,71474
2022-03-10,Georgia,13,2405387,34741
2022-03-10,Guam,66,47092,338
2022-03-10,Hawaii,15,231844,1351
2022-03-10,Idaho,16,437151,4818
2022-03-10,Illinois,17,3049442,37271
2022-03-10,Indiana,18,1690382,23126
2022-03-10,Iowa,19,756359,9262
2022-03-10,Kansas,20,769354,8027
2022-03-10,Kentucky,21,1300073,14182
2022-03-10,Louisiana,22,1229511,16862
2022-03-10,Maine,23,231758,2140
2022-03-10,Maryland,24,1005981,14229
2022-03-10,Massachusetts,25,1679921,23732
2022-03-10,Michigan,26,2364186,35096
2022-03-10,Minnesota,27,1421512,12455
2022-03-10,Mississippi,28,792289,12247
2022-03-10,Missouri,29,1419328,19532
2022-03-10,Montana,30,271832,3222
2022-03-10,Nebraska,31,476807,4025
2022-03-10,Nevada,32,687506,9895
2022-03-10,New Hampshire,33,299999,2414
2022-03-10,New Jersey,34,2178977,33067
2022-03-10,New Mexico,35,514901,7042
2022-03-10,New York,36,4925680,67003
2022-03-10,North Carolina,37,2608470,22902
2022-03-10,North Dakota,38,239043,2270
2022-03-10,Northern Mariana Islands,69,10326,30
2022-03-10,Ohio,39,2662425,37212
2022-03-10,Oklahoma,40,1026650,13514
2022-03-10,Oregon,41,698982,6854
2022-03-10,Pennsylvania,42,2767631,43767
2022-03-10,Puerto Rico,72,508994,4146
2022-03-10,Rhode Island,44,357647,3421
2022-03-10,South Carolina,45,1464590,17331
2022-03-10,South Dakota,46,236552,2848
2022-03-10,Tennessee,47,1966089,24549
2022-03-10,Texas,48,6601706,86266
2022-03-10,Utah,49,925469,4518
2022-03-10,Vermont,50,113762,608
2022-03-10,Virgin Islands,78,15449,109
2022-03-10,Virginia,51,1651940,19165
2022-03-10,Washington,53,1435650,12210
2022-03-10,West Virginia,54,494406,6544
2022-03-10,Wisconsin,55,1577393,13664
2022-03-10,Wyoming,56,155686,1749
2022-03-11,Alabama,01,1288999,18832
2022-03-11,Alaska,02,241845,1165
2022-03-11,American Samoa,60,382,0
2022-03-11,Arizona,04,1987318,28097
2022-03-11,Arkansas,05,825653,10864
2022-03-11,California,06,9033744,87322
2022-03-11,Colorado,08,1330660,12083
2022-03-11,Connecticut,09,729697,10648
2022-03-11,Delaware,10,258024,2753
2022-03-11,District of Columbia,11,135223,1326
2022-03-11,Florida,12,5824728,71860
2022-03-11,Georgia,13,2406374,34804
2022-03-11,Guam,66,47212,338
2022-03-11,Hawaii,15,231844,1351
2022-03-11,Idaho,16,438022,4823
2022-03-11,Illinois,17,3051272,37310
2022-03-11,Indiana,18,1690675,23164
2022-03-11,Iowa,19,756359,9262
2022-03-11,Kansas,20,769730,8035
2022-03-11,Kentucky,21,1300413,14192
2022-03-11,Louisiana,22,1229653,16887
2022-03-11,Maine,23,232011,2142
2022-03-11,Maryland,24,1006327,14237
2022-03-11,Massachusetts,25,1680673,23751
2022-03-11,Michigan,26,2366110,35149
2022-03-11,Minnesota,27,1422069,12464
2022-03-11,Mississippi,28,792560,12255
2022-03-11,Missouri,29,1419784,19545
2022-03-11,Montana,30,271883,3224
2022-03-11,Nebraska,31,476844,4026
2022-03-11,Nevada,32,688054,9922
2022-03-11,New Hampshire,33,300185,2415
2022-03-11,New Jersey,34,2180216,33087
2022-03-11,New Mexico,35,515164,7052
2022-03-11,New York,36,4927976,67027
2022-03-11,North Carolina,37,2610385,22932
2022-03-11,North Dakota,38,239125,2270
2022-03-11,Northern Mariana Islands,69,10379,30
2022-03-11,Ohio,39,2663019,37410
2022-03-11,Oklahoma,40,1027136,13514
2022-03-11,Oregon,41,699362,6869
2022-03-11,Pennsylvania,42,2768513,43808
2022-03-11,Puerto Rico,72,509204,4148
2022-03-11,Rhode Island,44,357802,3421
2022-03-11,South Carolina,45,1465127,17372
2022-03-11,South Dakota,46,236602,2853
2022-03-11,Tennessee,47,1966694,24598
2022-03-11,Texas,48,6609865,86366
2022-03-11,Utah,49,925712,4539
2022-03-11,Vermont,50,113948,608
2022-03-11,Virgin Islands,78,15556,109
2022-03-11,Virginia,51,1653212,19212
2022-03-11,Washington,53,1438763,12263
2022-03-11,West Virginia,54,494875,6550
2022-03-11,Wisconsin,55,1577890,13713
2022-03-11,Wyoming,56,155744,1749
2022-03-12,Alabama,01,1288999,18832
2022-03-12,Alaska,02,241845,1165
2022-03-12,American Samoa,60,433,0
2022-03-12,Arizona,04,1987318,28097
2022-03-12,Arkansas,05,826201,10892
2022-03-12,California,06,9035301,87386
2022-03-12,Colorado,08,1330917,12085
2022-03-12,Connecticut,09,729697,10648
2022-03-12,Delaware,10,258116,2807
2022-03-12,District of Columbia,11,135223,1326
2022-03-12,Florida,12,5824728,71860
2022-03-12,Georgia,13,2406374,34804
2022-03-12,Guam,66,47212,338
2022-03-12,Hawaii,15,231844,1351
2022-03-12,Idaho,16,438022,4823
2022-03-12,Illinois,17,3051272,37310
2022-03-12,Indiana,18,1690675,23164
2022-03-12,Iowa,19,756778,9262
2022-03-12,Kansas,20,769730,8035
2022-03-12,Kentucky,21,1300545,14199
2022-03-12,Louisiana,22,1229653,16887
2022-03-12,Maine,23,232293,2145
2022-03-12,Maryland,24,1006697,14249
2022-03-12,Massachusetts,25,1680673,23751
2022-03-12,Michigan,26,2366110,35149
2022-03-12,Minnesota,27,1422069,12464
2022-03-12,Mississippi,28,792560,12255
2022-03-12,Missouri,29,1419783,19545
2022-03-12,Montana,30,271883,3224
2022-03-12,Nebraska,31,476844,4026
2022-03-12,Nevada,32,688054,9922
2022-03-12,New Hampshire,33,300185,2415
2022-03-12,New Jersey,34,2180793,33087
2022-03-12,New Mexico,35,515164,7052
2022-03-12,New York,36,4928980,67027
2022-03-12,North Carolina,37,2610385,22932
2022-03-12,North Dakota,38,239189,2273
2022-03-12,Northern Mariana Islands,69,10379,30
2022-03-12,Ohio,39,2663518,37410
2022-03-12,Oklahoma,40,1027663,13514
2022-03-12,Oregon,41,699362,6869
2022-03-12,Pennsylvania,42,2769336,43834
2022-03-12,Puerto Rico,72,509383,4150
2022-03-12,Rhode Island,44,357802,3421
2022-03-12,South Carolina,45,1465127,17372
2022-03-12,South Dakota,46,236602,2853
2022-03-12,Tennessee,47,1967109,24780
2022-03-12,Texas,48,6612985,86455
2022-03-12,Utah,49,925712,4539
2022-03-12,Vermont,50,113948,608
